PC1,PC2
-4.807508976215393859e-01,-5.645473983828226405e-01
-4.657347733815833113e-01,-7.035351589357817792e-01
-4.822173841180700804e-01,-6.875770413218820210e-01
-4.452016504540848296e-01,-3.949529252321227202e-01
-4.570320187568387982e-01,-5.875115188516053522e-01
-4.711177217327008337e-01,-7.381050230855801253e-01
-4.538158995887438540e-01,-5.906252978982198254e-01
-4.739318260047840070e-01,-7.353804664197922669e-01
-1.292191070312026735e+00,1.137971941300891798e-01
-1.325525218347240575e+00,3.410131463118807882e-01
-1.252379495829294420e+00,7.671288667507898396e-01
-1.302388866662264277e+00,5.532389763240064262e-01
-1.221664541304392282e+00,5.261551844339815709e-01
-1.310276646192348737e+00,9.522099770080225123e-02
-1.285375409436809502e+00,8.491818512340651992e-01
-1.264242836284411142e+00,-6.306780792723818418e-01
-1.190298996838431878e+00,9.590634273342157901e-01
-1.280843987869948686e+00,-5.786579102645266204e-01
-1.688218981160527266e+00,-4.745369298213774067e-01
-1.765774731957239219e+00,-9.955997012462630691e-01
-1.715941218211872954e+00,-1.362197728370102778e+00
-1.652157238858119381e+00,-1.071109672078703223e+00
-1.688218981160527266e+00,-4.745369298213774067e-01
-1.765774731957239219e+00,-9.955997012462630691e-01
-1.715941218211872954e+00,-1.362197728370102778e+00
-1.652157238858119381e+00,-1.071109672078703223e+00
-1.688218981160527266e+00,-4.745369298213774067e-01
-1.765774731957239219e+00,-9.955997012462630691e-01
-1.715941218211872954e+00,-1.362197728370102778e+00
-1.652157238858119381e+00,-1.071109672078703223e+00
-1.621291242315972658e+00,-1.054769733021126976e+00
-1.625636365096941871e+00,-1.065756207259036303e+00
-1.730179136362581582e+00,-1.074254087395948298e+00
-1.717713995610265831e+00,-1.411393044728666224e+00
-1.621291242315972658e+00,-1.054769733021126976e+00
-1.625636365096941871e+00,-1.065756207259036303e+00
-1.730179136362581582e+00,-1.074254087395948298e+00
-1.686741555266363379e+00,-1.244017427626071148e+00
-1.621291242315972658e+00,-1.054769733021126976e+00
-1.625636365096941871e+00,-1.065756207259036303e+00
-1.730179136362581582e+00,-1.074254087395948298e+00
-1.717713995610265831e+00,-1.411393044728666224e+00
-9.759115234028001851e-01,9.698228821505087138e-01
-9.374021210465486309e-01,-1.941350986781775756e-02
-1.012703639544202838e+00,6.170715538481998941e-01
-8.974098376481576267e-01,6.592831811749197968e-01
-9.752877224576335102e-01,8.495275801965166407e-01
-9.927550911668374667e-01,7.969645080180819408e-01
-9.376693688301801499e-01,2.675614524452408771e-01
-9.469592163645241811e-01,-2.325278224586879716e-02
-9.067976403372798311e-01,1.101521413609308775e-01
-1.002578534949648770e+00,1.566018638620220171e-02
-9.307011970149511315e-01,3.661469665334048385e-01
3.564833080354183004e+00,-7.607210520078546701e-01
3.592191926162095150e+00,-1.116755331691422631e-01
3.530232431099250334e+00,-9.688455713276792336e-01
3.522027057597935329e+00,4.572820893313164770e-02
3.450763878068858759e+00,4.220126366242623606e-01
3.587972591597325067e+00,-6.846024361642596423e-01
3.590989615209355446e+00,-7.169385679384111532e-01
3.521452981048534880e+00,3.688854882011337599e-01
3.653524016599334789e+00,2.376407083190412717e-01
3.564871066496220209e+00,-8.620675075233021900e-01
3.601642691198399415e+00,-6.584239377426258644e-01
3.641086083212792701e+00,-2.348816222970559198e-01
3.596349734890678107e+00,-4.457994475508686438e-01
3.670353637604447439e+00,1.060118704655588662e+00
3.672178901789064920e+00,-7.221455368382995177e-01
3.563931496634831664e+00,-4.381351441991537810e-02
3.606805230226635572e+00,-1.051753985432843042e+00
3.646678299465625273e+00,5.917559890768702147e-01
3.605935995111907211e+00,-1.290569656280698974e-02
3.705321144422611290e+00,1.365998973076608947e-01
3.670427242038959204e+00,-3.497113524776461757e-01
3.647235618311098548e+00,-4.869397506245137786e-01
3.692181305318480433e+00,1.019707979797324082e+00
3.782316565553223597e+00,-1.091045526616077677e+00
3.783992874350149638e+00,-9.733239284569173977e-01
3.795876310250335006e+00,-8.257031347178805936e-01
3.802424790735073223e+00,-3.944464971817858157e-01
3.824126114738458426e+00,-1.131524654222067605e+00
3.832970442450719606e+00,-1.140087546600257795e+00
3.839961450385884767e+00,-1.107074571973766908e+00
3.861472987513148158e+00,-7.698678951101852741e-01
3.872013880299542077e+00,-8.596364095936035454e-01
3.878800140596073032e+00,-1.184458898014515871e+00
3.883937828754142618e+00,-1.109870056383343684e+00
3.885859397744116261e+00,-1.032167435705557246e+00
3.891487606288282386e+00,-1.037616549037132740e+00
3.894349703496036597e+00,-7.221353977560642790e-01
3.907499952915879593e+00,-1.172463931952673288e+00
3.909312760138560883e+00,-8.161853584285775343e-01
3.919962414692247599e+00,-1.184529825758304789e+00
3.919990151350710939e+00,-6.673968975470601084e-01
3.929256750236191031e+00,-8.752762325704656066e-01
3.935355222889247440e+00,-7.618360806004003116e-01
3.948083201135871523e+00,-1.012848172151794124e+00
3.956525513952120487e+00,-1.021021842149157477e+00
3.964123284421931626e+00,-6.305626268560901027e-01
4.023525503160346517e+00,-1.324578955112172718e+00
4.024956551764224066e+00,-1.166838379471638598e+00
4.036791994728738509e+00,-1.337423293679457892e+00
4.037085247857458370e+00,-1.059236563213975746e+00
4.044369508921342060e+00,-7.480368581220021573e-01
4.065335052345581346e+00,-1.365058082718162424e+00
4.073934119864794923e+00,-1.333601997614978885e+00
4.081170387993008575e+00,-1.340608000469861727e+00
4.102927185313320457e+00,-1.043420301087654156e+00
4.113222817906664552e+00,-1.093169838089698587e+00
4.125146766361265094e+00,-1.343403484879438725e+00
4.127068335351239625e+00,-1.265700864201652287e+00
4.132696543895406194e+00,-1.271149977533227560e+00
4.133616815835978286e+00,-8.344442266655573981e-01
4.149356165612062775e+00,-1.446405560310968896e+00
4.150521697745683802e+00,-1.049718786924672465e+00
4.161171352299371407e+00,-1.418063254254399830e+00
4.160953828764785811e+00,-8.609113485617814199e-01
4.169975167457216969e+00,-1.028771706103813077e+00
4.176564160496370803e+00,-9.953695090964953529e-01
4.189292138742993998e+00,-1.246381600647889165e+00
4.197734451559242963e+00,-1.254555270645252518e+00
4.205577482222103036e+00,-9.041150328335589847e-01
4.264734440767470325e+00,-1.558112383608267759e+00
4.266165489371347874e+00,-1.400371807967733417e+00
4.278294185464581290e+00,-1.292769991710070565e+00
4.285578446528465868e+00,-9.815702866180971986e-01
4.306543989952705154e+00,-1.598591511214257466e+00
4.315388317664966777e+00,-1.607154403592447656e+00
4.322624585793180430e+00,-1.614160406447330276e+00
4.344136122920443377e+00,-1.276953729583748975e+00
4.354431755513788360e+00,-1.326703266585793184e+00
4.361218015810319315e+00,-1.651525755006705731e+00
4.366355703968388902e+00,-1.576936913375533322e+00
4.368277272958363433e+00,-1.499234292697746884e+00
4.373905481502529113e+00,-1.504683406029322601e+00
4.374825753443101206e+00,-1.067977655161651995e+00
4.389917828130126765e+00,-1.639530788944863371e+00
4.391730635352807610e+00,-1.283252215420767284e+00
4.402380289906494326e+00,-1.651596682750494871e+00
4.402408026564957666e+00,-1.134463754539250191e+00
4.411674625450437759e+00,-1.342343089562655356e+00
4.417773098103494611e+00,-1.228902937592590394e+00
4.430501076350117806e+00,-1.479915029143983984e+00
4.438943389166366771e+00,-1.488088699141347337e+00
4.446541159636177909e+00,-1.097629483848280074e+00
4.745857765803596529e+00,-1.944362840876056264e+00
4.748828624778642649e+00,-1.907457642441297008e+00
4.760712060678828905e+00,-1.759836848702260426e+00
4.767996321742712595e+00,-1.448637143610286726e+00
4.788961865166951881e+00,-2.065658368206447548e+00
4.826553998134690104e+00,-1.744020586575938836e+00
4.836849630728035088e+00,-1.793770123577983266e+00
4.843635891024566931e+00,-2.118592611998895592e+00
4.848773579182636517e+00,-2.044003770367723405e+00
4.850695148172610160e+00,-1.966301149689936745e+00
4.856323356716776729e+00,-1.971750263021512239e+00
4.857243628657348822e+00,-1.535044512153842300e+00
4.872335703344373492e+00,-2.106597645937053009e+00
4.874148510567054338e+00,-1.750319072412957366e+00
4.884798165120741054e+00,-2.118663539742684954e+00
4.884825901779205282e+00,-1.601530611531440051e+00
4.894092500664685375e+00,-1.809409946554845217e+00
4.900190973317741339e+00,-1.695969794584779811e+00
4.912918951564364534e+00,-1.946981886136173845e+00
4.921361264380613498e+00,-1.955155556133537198e+00
4.929204295043473572e+00,-1.604715318321843887e+00
4.987066703410720336e+00,-2.177896269372151306e+00
4.990037562385766456e+00,-2.140991070937392049e+00
5.002166258478999872e+00,-2.033389254679728975e+00
5.009205259349836403e+00,-1.682170572106381767e+00
5.039015130486337313e+00,-2.307754689080732557e+00
5.046006138421502918e+00,-2.274741714454241226e+00
5.067762935741813912e+00,-1.977554015072033655e+00
5.078058568335158895e+00,-2.027303552074077864e+00
5.089982516789759437e+00,-2.277537198863818446e+00
5.091904085779733968e+00,-2.199834578186031564e+00
5.097532294323899649e+00,-2.205283691517607281e+00
5.098452566264471741e+00,-1.768577940649936897e+00
5.113544640951497300e+00,-2.340131074433148051e+00
5.115357448174178145e+00,-1.983852500909052186e+00
5.126007102727864861e+00,-2.352196968238779995e+00
5.125789579193279266e+00,-1.795045062546161363e+00
5.135546698464856341e+00,-2.082962352532314210e+00
5.141154650731815323e+00,-1.889484245599501122e+00
5.154127889171488341e+00,-2.180515314632268886e+00
5.162570201987737306e+00,-2.188688984629632017e+00
5.170167972457548444e+00,-1.798229769336564754e+00
5.229570191195964668e+00,-2.492246097592647480e+00
5.231001239799841329e+00,-2.334505521952112694e+00
5.243129935893075633e+00,-2.226903705694450508e+00
5.250414196956960211e+00,-1.915704000602476809e+00
5.271379740381199497e+00,-2.532725225198637631e+00
5.287215076028625838e+00,-2.508275142950336267e+00
5.308726613155888785e+00,-2.171068466086754967e+00
5.319267505942282703e+00,-2.260836980570172905e+00
5.326053766238813658e+00,-2.585659468991085674e+00
5.331191454396882357e+00,-2.511070627359913487e+00
5.333113023386856888e+00,-2.433368006682126605e+00
5.338741231931023457e+00,-2.438817120013702322e+00
5.339661503871595549e+00,-2.002111369146032160e+00
5.354753578558620219e+00,-2.573664502929243092e+00
5.356566385781301065e+00,-2.217385929405147227e+00
5.367216040334988669e+00,-2.585730396734874148e+00
5.367243776993451121e+00,-2.068597468523629246e+00
5.376755636071980149e+00,-2.316495781028408807e+00
5.382608848531988066e+00,-2.163036651576970115e+00
5.395336826778611261e+00,-2.414048743128363483e+00
5.403779139594860226e+00,-2.422222413125727059e+00
5.411622170257720299e+00,-2.071782175314033303e+00
5.470779128803087588e+00,-2.725779526088742521e+00
5.472210177406965137e+00,-2.568038950448207736e+00
5.484338873500198552e+00,-2.460437134190544661e+00
5.491132614177986149e+00,-2.069199474135824168e+00
5.521433005700583152e+00,-2.774821546072922196e+00
5.528424013635748757e+00,-2.741808571446431309e+00
5.549935550763011705e+00,-2.404601894582850008e+00
5.560476443549405623e+00,-2.494370409066267946e+00
5.567262703845937466e+00,-2.819192897487180716e+00
5.572400392004006164e+00,-2.744604055856008529e+00
5.574321960993980696e+00,-2.666901435178221647e+00
5.579950169538147264e+00,-2.672350548509796475e+00
5.580870441478719357e+00,-2.235644797642126314e+00
5.595962516165744027e+00,-2.807197931425338133e+00
5.597775323388424873e+00,-2.450919357901241824e+00
5.608424977942111589e+00,-2.819263825230969189e+00
5.608207454407525994e+00,-2.262111919538350335e+00
5.617719313486055910e+00,-2.510010232043129896e+00
5.623572525946062051e+00,-2.356551102591691205e+00
5.636545764385735069e+00,-2.647582171624458525e+00
5.644988077201984034e+00,-2.655755841621822100e+00
5.652585847671795172e+00,-2.265296626328754392e+00
3.785381000473653668e+00,-5.058491794762256522e-01
3.638128312869269188e+00,-3.798830580291541192e-01
3.587529392984457388e+00,-2.515110882345005239e-01
3.620643524960682758e+00,-3.862954592120705355e-01
3.731363180257504908e+00,-4.321926794636359870e-01
3.727279966573306957e+00,-3.607337282848073479e-02
3.743310180729022552e+00,-4.438985030609794991e-01
3.770945514511585550e+00,-4.432014309662376528e-01
3.702754307643666642e+00,-4.740375901437124950e-01
3.624379251697851689e+00,-4.319339012025343871e-01
3.642396143910008988e+00,-5.300510588398463785e-01
3.546509521240118534e+00,-2.385778637150172132e-01
3.638994505336314411e+00,-5.874109918123376906e-01
3.779260469959879298e+00,-5.928778164296468756e-01
3.841797333915409229e+00,-5.505896544822070915e-01
3.846655377201985360e+00,-3.023310108625418824e-01
3.824452980191406670e+00,-3.965334768522966735e-01
3.865621182870281114e+00,-3.101879082158538470e-01
3.917952340212188300e+00,-1.182583713854170826e+00
3.814404433359534607e+00,-8.783182969373896087e-01
3.824454805759831544e+00,-8.880488564580601984e-01
3.839731371808282834e+00,-9.028393069294795570e-01
3.892238568482874861e+00,-9.934571939183405309e-01
3.902602450289098357e+00,-9.239282432379172239e-01
3.912094053090419798e+00,-9.728993354783079806e-01
3.925762559554823561e+00,-9.861328964264201025e-01
3.827342233906553481e+00,-1.134638433268682078e+00
3.832955260835273492e+00,-1.304303834163171416e+00
3.836990591410838647e+00,-1.143979770408526164e+00
3.851791818688639069e+00,-9.145159783542842202e-01
3.828110825805923767e+00,-1.100705945328861013e+00
3.824424442528938872e+00,-1.216481431583887218e+00
3.821453583553892308e+00,-1.253386630018646475e+00
3.984196292564062158e+00,-1.167156674108676295e+00
3.955638053331772763e+00,-1.303738172632885162e+00
3.967572108740058390e+00,-1.026612024032409920e+00
3.976171176259271078e+00,-9.951559389292261582e-01
3.984456734372556763e+00,-1.042959364027136626e+00
4.159161277819311664e+00,-1.416117142350265867e+00
4.055613370966657527e+00,-1.111851725433484539e+00
4.065663743366954463e+00,-1.121582284954155018e+00
4.080940309415406198e+00,-1.136372735425574376e+00
4.133447506089997781e+00,-1.226990622414435350e+00
4.143811387896221277e+00,-1.157461671734012043e+00
4.153302990697542718e+00,-1.206432763974403022e+00
4.166971497161946481e+00,-1.219666324922515033e+00
4.067903896424616583e+00,-1.327763661902576553e+00
4.073918938249348365e+00,-1.497818285177892506e+00
4.078199529017961567e+00,-1.377513198904620983e+00
4.093000756295761988e+00,-1.148049406850379262e+00
4.069810283799143669e+00,-1.414277328787703292e+00
4.064897599556916319e+00,-1.329957927635860626e+00
4.062662521161016116e+00,-1.486920058514741294e+00
4.225405230171184634e+00,-1.400690102604771337e+00
4.196846990938895239e+00,-1.537271601128979981e+00
4.208781046347181309e+00,-1.260145452528504961e+00
4.217380113866393110e+00,-1.228689367425321199e+00
4.225665671979680127e+00,-1.276492792523231445e+00
4.400370215426435472e+00,-1.649650570846360687e+00
4.296822308573781335e+00,-1.345385153929579580e+00
4.306872680974078271e+00,-1.355115713450250059e+00
4.322149247022529117e+00,-1.369906163921669418e+00
4.374656443697121588e+00,-1.460524050910530391e+00
4.385020325503344196e+00,-1.390995100230107306e+00
4.394511928304666526e+00,-1.439966192470497841e+00
4.408180434769070288e+00,-1.453199753418609852e+00
4.309760109120800209e+00,-1.601705290260872161e+00
4.315373136049520220e+00,-1.771370691155361277e+00
4.319408466625085374e+00,-1.611046627400716025e+00
4.334209693902885796e+00,-1.381582835346474081e+00
4.311019221406267476e+00,-1.647810757283798333e+00
4.306106537164039239e+00,-1.563491356131955445e+00
4.303871458768139924e+00,-1.720453487010836335e+00
4.466614167778308442e+00,-1.634223531100866156e+00
4.438055928546019047e+00,-1.770805029625074800e+00
4.449989983954305117e+00,-1.493678881024599558e+00
4.458589051473516918e+00,-1.462222795921416019e+00
4.466874609586803047e+00,-1.510026221019326265e+00
4.882788090640682199e+00,-2.116717427838550769e+00
4.779240183788028062e+00,-1.812452010921769219e+00
4.789290556188324999e+00,-1.822182570442439697e+00
4.804567122236776733e+00,-1.836973020913859056e+00
4.857074318911368316e+00,-1.927590907902720474e+00
4.867438200717590924e+00,-1.858061957222296945e+00
4.876929803518913253e+00,-1.907033049462687924e+00
4.890598309983317016e+00,-1.920266610410799490e+00
4.792177984335046936e+00,-2.068772147253061799e+00
4.797791011263766947e+00,-2.238437548147550693e+00
4.801826341839332102e+00,-2.078113484392905441e+00
4.816627569117132524e+00,-1.848649692338664163e+00
4.793437096620514204e+00,-2.114877614275988194e+00
4.788524412378286854e+00,-2.030558213124145528e+00
4.786289333982386651e+00,-2.187520344003026196e+00
4.949032042992555169e+00,-2.101290388093056016e+00
4.920473803760265774e+00,-2.237871886617265105e+00
4.932407859168551845e+00,-1.960745738016789197e+00
4.941006926687763645e+00,-1.929289652913605879e+00
4.949292484801050662e+00,-1.977093078011515903e+00
5.123997028247806007e+00,-2.350250856334645810e+00
5.020449121395151870e+00,-2.045985439417864260e+00
5.030499493795448807e+00,-2.055715998938534739e+00
5.045776059843899652e+00,-2.070506449409954097e+00
5.098283256518492124e+00,-2.161124336398815071e+00
5.108647138324714732e+00,-2.091595385718392208e+00
5.118138741126037061e+00,-2.140566477958782521e+00
5.131807247590439935e+00,-2.153800038906894532e+00
5.033386921942170744e+00,-2.302305575749156841e+00
5.038999948870890755e+00,-2.471970976643645734e+00
5.043035279446455910e+00,-2.311646912889000482e+00
5.057836506724256331e+00,-2.082183120834758761e+00
5.034155513841541030e+00,-2.268373087809335331e+00
5.030469130564555691e+00,-2.384148574064361981e+00
5.027498271589509571e+00,-2.421053772499120349e+00
5.190240980599678089e+00,-2.334823816589151058e+00
5.161682741367389582e+00,-2.471405315113360146e+00
5.173616796775675652e+00,-2.194279166512884682e+00
5.182215864294887453e+00,-2.162823081409700698e+00
5.190501422408173582e+00,-2.210626506507610944e+00
5.365205965854928927e+00,-2.583784284830739963e+00
5.261658059002274790e+00,-2.279518867913958857e+00
5.271708431402571726e+00,-2.289249427434629780e+00
5.286984997451023460e+00,-2.304039877906049139e+00
5.339492194125615931e+00,-2.394657764894909668e+00
5.349856075931838539e+00,-2.325128814214486361e+00
5.359347678733159981e+00,-2.374099906454877562e+00
5.373016185197563743e+00,-2.387333467402990017e+00
5.273948584460233846e+00,-2.495430804383051537e+00
5.279963626284965628e+00,-2.665485427658366824e+00
5.284244217053578829e+00,-2.545180341385095524e+00
5.298398169242318545e+00,-2.275308349468653013e+00
5.275854971834761820e+00,-2.581944471268178276e+00
5.270942287592533582e+00,-2.497625070116335166e+00
5.268707209196633379e+00,-2.654587200995216278e+00
5.431449918206801897e+00,-2.568357245085245211e+00
5.402891678974512502e+00,-2.704938743609454299e+00
5.414825734382798572e+00,-2.427812595008979279e+00
5.423424801902011261e+00,-2.396356509905795740e+00
5.431710360015297390e+00,-2.444159935003705542e+00
5.606414903462052735e+00,-2.817317713326835005e+00
5.502866996609398598e+00,-2.513052296410053899e+00
5.512917369009695534e+00,-2.522782855930724821e+00
5.528193935058146380e+00,-2.537573306402143736e+00
5.580701131732738851e+00,-2.628191193391004710e+00
5.591065013538961459e+00,-2.558662242710581403e+00
5.600556616340283789e+00,-2.607633334950972603e+00
5.614225122804687551e+00,-2.620866895899084170e+00
5.515804797156417472e+00,-2.769372432741346479e+00
5.521417824085137482e+00,-2.939037833635835817e+00
5.525453154660702637e+00,-2.778713769881190565e+00
5.540254381938503059e+00,-2.549249977826948843e+00
5.516573389055787757e+00,-2.735439944801525414e+00
5.512887005778803307e+00,-2.851215431056551175e+00
5.509916146803757186e+00,-2.888120629491310432e+00
5.672658855813925705e+00,-2.801890673581340252e+00
5.644100616581636309e+00,-2.938472172105549340e+00
5.656034671989922380e+00,-2.661346023505074321e+00
5.664633739509134180e+00,-2.629889938401890781e+00
5.672919297622420309e+00,-2.677693363499800583e+00
1.544158042294220268e-01,-4.702709557244700855e-01
2.061840057018599071e-01,4.424338732649976125e-01
1.779293006752088457e-01,1.655499250962667035e-01
3.228698908038276638e-01,8.207866270908010797e-01
1.914829358763825151e-01,1.335130801401687606e+00
1.169660349367289132e-01,-7.996007067776373933e-01
8.065765247132158922e-02,-7.772831015161441037e-01
6.446769233675657407e-02,9.492751365801559427e-01
1.394388013413891125e-01,5.565163152810206348e-01
2.110004826374583808e-01,-7.832588992065998568e-01
1.708558491311938654e-01,2.261024847862208031e-01
2.272427659729062133e-01,2.393003540137869367e-01
1.583816100576099783e-01,-4.370269746303645508e-01
1.957301200373463834e-01,2.527726688871387850e-01
2.217278622704749180e-01,-7.625456963698938884e-01
1.541277430396424397e-01,-6.595539890452661869e-02
1.455441865529416567e-01,-2.864683269724282999e-02
2.274260547312934866e-01,3.980200532385393397e-01
1.688335206755158246e-01,7.417702220632766963e-01
3.316372174471977630e-01,-9.546849194723283638e-01
3.320872252788802381e-01,-6.368684339062989919e-01
3.404612888822515782e-01,-7.643205915861300825e-01
3.447746909710895924e-01,-4.900260849289158616e-01
3.512751785201574939e-01,-3.769751553396772925e-01
3.666125134002306551e-01,-9.885472666042621759e-01
3.710346772563612450e-01,-9.928287127933572709e-01
3.711306631277025980e-01,-3.564172968996447421e-01
3.858687158543858686e-01,-6.093755003551727389e-01
4.011857944572516654e-01,-1.022020391355369151e+00
4.005865123038618858e-01,-6.634064835463122645e-01
4.117746801793163436e-01,-7.935831978919309915e-01
4.203940039757362301e-01,-9.610543330531359230e-01
4.218250525796131134e-01,-8.033137574126016922e-01
4.293950863909607452e-01,-9.299874703307791091e-01
4.355820645341021424e-01,-8.961960509426345478e-01
4.448966563552531617e-01,-7.858696780191837261e-01
4.499458390232368710e-01,-6.316321038060909165e-01
4.571821071514505785e-01,-6.386381066609737589e-01
5.326446654531338254e-01,-1.149296109885741046e+00
5.330946732848164116e-01,-8.314796243197113412e-01
5.414687368881878626e-01,-9.589317819995425429e-01
5.457821389770256548e-01,-6.846372753423283219e-01
5.522826265260937229e-01,-5.715863457530897529e-01
5.676199614061667731e-01,-1.183158457017674525e+00
5.720421252622973629e-01,-1.187439903206769731e+00
5.721381111336386605e-01,-5.510284873130572025e-01
5.868761638603220421e-01,-8.039866907685851993e-01
6.021932424631878389e-01,-1.216631581768781611e+00
6.013487001167493462e-01,-8.179986964783508840e-01
6.127821281852524615e-01,-9.881943883053435629e-01
6.214014519816724036e-01,-1.155665523466548494e+00
6.228325005855492869e-01,-9.979249478260140416e-01
6.304025343968968631e-01,-1.124598660744191569e+00
6.365895125400381493e-01,-1.090807241356047008e+00
6.459041043611892796e-01,-9.804808684325961865e-01
6.511985472222215909e-01,-8.662622717008771067e-01
6.581895551573866410e-01,-8.332492970743862193e-01
7.336521134590701099e-01,-1.343907300299153285e+00
7.341021212907526960e-01,-1.026090814733124024e+00
7.424761848941241471e-01,-1.153542972412954892e+00
7.467895869829620503e-01,-8.792484657557408934e-01
7.535353347250786094e-01,-8.062165136478760541e-01
7.679801343230426847e-01,-1.337361447568886419e+00
7.730495732682336474e-01,-1.382051093620182192e+00
7.731455591395750560e-01,-7.456396777264696629e-01
7.878836118662583266e-01,-9.985978811819977707e-01
8.032006904691240123e-01,-1.411242772182194072e+00
8.023561481226856307e-01,-1.012609886891763455e+00
8.137895761911887460e-01,-1.182805578718755912e+00
8.224088999876086881e-01,-1.350276713879960955e+00
8.238399485914856823e-01,-1.192536138239426613e+00
8.314099824028332586e-01,-1.319209851157604252e+00
8.375969605459745448e-01,-1.285418431769459469e+00
8.469115523671255641e-01,-1.175092058846008758e+00
8.522059952281578754e-01,-1.060873462114289678e+00
8.591970031633229254e-01,-1.027860487487798569e+00
1.856724701643273356e-01,-5.213148669617979625e-01
1.863519051896220247e-01,-4.583365715909253763e-02
2.594571564912682704e-01,1.879049110829382752e-01
1.492790840257927354e-01,-2.117341039257671087e-01
1.801319329677585346e-01,-7.180221861588692578e-01
2.584783629010591333e-01,-5.852929678267921876e-01
3.297438705760746269e-01,-3.412298918716493157e-01
1.868862695169045129e-01,-6.444637292009530727e-01
3.288231131751146452e-01,-9.519603628065406165e-01
3.834920643709683885e-01,-6.417510987716867898e-01
4.041515787705371454e-01,-6.219716850933079133e-01
4.167025460369904732e-01,-7.136863114808602582e-01
4.093828470804523612e-01,-9.901750838713585523e-01
4.407551905848248186e-01,-8.563181420129374333e-01
4.500015331930979356e-01,-8.652702567719543492e-01
4.624639949694659968e-01,-8.773361505775859603e-01
5.298305611810507632e-01,-1.146571553219953188e+00
5.844995123769045620e-01,-8.363622891850992502e-01
6.051590267764733744e-01,-8.165828755067203737e-01
6.177099940429265912e-01,-9.082975018942727186e-01
6.103902950863885346e-01,-1.184786274284771013e+00
6.417626385907609921e-01,-1.050929332426350005e+00
6.510089811990340536e-01,-1.059881447185366810e+00
6.634714429754021703e-01,-1.071947340990998310e+00
7.308380091869870476e-01,-1.341182743633365426e+00
7.855069603828408464e-01,-1.030973479598511711e+00
8.061664747824096589e-01,-1.011194065920132612e+00
8.187174420488629867e-01,-1.102908692307685179e+00
8.113977430923248191e-01,-1.379397464698183695e+00
8.427700865966972765e-01,-1.245540522839762243e+00
