PC1,PC2
1.640980833953106011e+00,-1.966039532800364364e-01
-1.041627534637012298e+00,3.698178928494446072e-01
4.932954264895619723e+00,-1.024156411888084151e+00
5.388400369224025654e-01,8.842485942442701585e-01
5.212500166949354252e-01,-2.928382731371218517e-01
3.605482060452527282e+00,3.687754545710395959e+00
-2.387725973105372379e+00,-1.198426000091818100e+00
1.554385138826441137e+00,4.023246740095089424e-01
1.130751419892836562e+00,9.889640292813083322e-01
-9.006116662813162810e-01,-1.451740859799393712e+00
5.913810284530881534e-01,4.788740374914793874e-01
7.711904076724667156e-01,6.205520305857978869e+00
1.188538468176495222e+00,-7.563033032649952858e-01
1.109667456487328507e-01,8.642526633167364469e-01
9.811317274444968373e-01,1.145515679002973020e+00
1.585833639669914641e+00,1.408797640034636922e+00
-3.667228140921484636e-01,-4.734705466535269469e-01
-1.488979549487729481e-01,4.200079379447321237e-01
3.259148254308660064e+00,4.130324424133214878e-01
1.814746989473538630e+00,1.460218286217104255e-01
1.170510472942893454e+00,-1.353143242263270540e+00
-1.246701149404761066e+00,6.231029602130471190e-01
1.957119070512369496e-01,3.258263125632497648e+00
6.882552627839907955e-02,2.456548944331322371e-01
1.440857636599252523e+01,2.671466974771415703e+00
-8.895324676648497242e-01,-9.157240225654009746e-01
-1.762413217208940452e-01,-8.943370063242892520e-01
6.834914984415401129e-01,-5.216081587327622282e-01
-2.518240701590654496e+00,-3.799827373083252691e-01
-5.345972056886065804e-01,1.136906293087818653e+00
-3.004000343304503051e+00,-8.438061872130742103e-02
2.132044010966478997e-01,2.915702384906780908e-01
-9.100072736029872766e-01,2.372096558065916572e+00
5.628761587319986992e-01,3.595442975829528542e+00
-7.247271192607430024e+00,-1.637868233855302336e+00
-5.663034944066944743e-01,2.087535827311385006e+01
-9.626375895623836554e-01,1.551682797037190198e-01
7.913580885422974998e-01,7.931603334553815055e-01
-2.182642870402899504e+00,-9.132594029456552187e-01
5.963220097108362650e-02,-5.618500171278782984e-01
4.140512873524004323e-01,-2.498652627085381495e-01
-7.359582241519219137e-02,2.216179286782702651e-01
-5.719425229510028963e+00,-1.179863457244967329e-02
3.598118852391128941e-01,1.029426860912707742e+00
-2.745516696103442733e+00,-2.105166214303108241e+00
1.935365446154106994e+00,4.016601410935770333e-02
-4.745014429566383640e+00,1.289617801310846357e+00
-1.602215841589753886e-01,2.804236795392128778e-01
6.239978631946349052e-01,-5.179206394513811151e-01
4.795342012535050991e-01,3.917804818618370266e+00
1.876248493677956208e+00,5.847255438617546375e+00
9.139527358791356138e-01,1.740732661198254538e+00
1.345767128950572378e+00,-7.170417126181839462e-01
1.130575029965952272e+00,-1.034569318430994533e+00
8.583275294577395798e+00,-1.200834696154526454e-01
1.578011268697200542e+00,-1.193595366327820706e+00
3.008435756481733225e+00,-2.784214759040531950e-01
1.511914240975527068e+00,1.620613412414241727e+00
-9.711294811709756392e-01,-1.623210767286618728e+00
1.801479792684734349e+00,1.431368851721212865e+00
4.553691708758318413e+00,2.066389565155049901e+00
-3.396935438265536455e-01,2.520897002754651783e-01
-1.295197196130800643e-01,-5.268753085000049685e-01
6.948221477154092884e-01,-8.991156281923523563e-02
8.032715631694481440e-01,-2.927434838169335141e+00
1.902963843111527442e+00,1.108612602356230070e+01
6.885429224825792005e+00,1.787461846865366688e+00
-2.885238687537541868e-01,-2.218137377048914199e-02
-4.184527559252322615e-02,-1.753869001122627225e+00
1.274106370996038073e+00,1.081046627852701336e+00
3.255517123958938663e-01,2.662552836466742345e+00
9.439718631973664786e-01,-3.203295911743291868e-01
3.372217536909790869e+00,5.026241333160896829e-01
-3.124798662909021862e-01,-1.745498851046020095e-01
5.850755761082901962e-01,1.413317873117061474e+00
-1.954769308036966718e-02,2.451328818220342765e+00
-8.130481841522357866e-01,-1.115615877673091338e+00
8.347576446852741361e-01,1.514042667422405675e+00
1.888251711875789995e+00,-2.790082391548260321e-01
2.140120983392643228e-01,-9.342825996950752110e-01
2.483817478333151918e+00,-6.891136461852952477e-01
2.803350706801081005e-01,5.845257228015383610e-01
-7.522771147584352835e-01,3.039239264776894878e+00
1.151880485189549885e+00,-5.693153607857709408e-02
-1.579523300366170169e+00,-1.328423553466107299e+00
-6.058774274757866785e+00,-8.078833363161909142e-01
-4.326395946574220774e-01,-1.830191782963011438e+00
-6.888294557528681139e+00,5.488929718803019497e-01
8.894554551872331238e-01,-1.041655482297106222e-01
2.903972354755332219e+00,-3.585936009745080422e-01
-3.847361312836162117e+00,-1.242300830689816005e+00
-6.785555298992772544e-01,-6.901330487433904315e-01
-4.813037484365208507e-01,-1.025025323551615797e+00
-3.138767610830998644e-01,-1.105797701564926960e+00
7.065160348014080105e-01,-4.937303960079876264e-01
-2.200778796987854502e+00,-3.613743706917276199e-01
4.183368173276550972e-01,1.431581878430691068e+00
-4.648201211098212937e+00,1.555713031669842428e+00
1.668116932243376427e+00,3.041683923279291601e+00
4.442314059259919734e-01,1.043989719215327128e+00
3.157144481724696305e+00,1.729664110309802272e+00
1.070197262053830256e+00,1.634266357864967656e+00
4.570184123275264909e-01,1.275902185976987457e+00
-1.723540788059987783e+00,-4.257368059255511317e-01
1.088965113095545556e+00,1.113426314986865506e+00
-8.854233490691841568e-02,-8.914775017781637056e-02
9.666759938568094679e-01,1.628901906842217528e-01
5.431926041265041638e-01,-3.801647201788320163e-01
-3.201689957727045677e+00,1.268141020772288741e+00
1.956820021450634162e+00,-1.448748929519820816e+00
3.081089610881305174e-01,-1.474381203799735252e+00
1.031360246181596274e+00,-4.878772449597171268e-01
3.775768141512412385e-02,2.535593659554824519e+00
-8.200813434558611448e+00,3.387721061290958957e+00
1.327977016080892803e+00,-6.804855757329730803e-01
-1.265832757632791294e-02,1.291121289708233144e+00
-7.147926589085058513e-01,7.883697381103509372e-01
1.345367084965942706e+00,8.645488112951821291e-01
2.080022290219504799e-01,-1.385886345916926277e-01
5.429375612971338860e-01,5.635591323882912285e+00
-6.864619676744243115e+00,3.776888732818495242e+00
-4.893640824355674490e-01,7.693508337526022700e-01
6.681339793782165026e-01,1.010271551553672431e+00
5.592239969405177202e-01,1.015300442453506147e+00
-1.164220931297240691e+00,-1.118155146695689162e+00
5.670794644443537535e-01,-1.329970357463817532e+00
6.085083485144463511e-01,9.029044305820626004e-01
-2.165289673684098748e+00,-1.601990829226506596e+00
4.470774746531699151e+00,1.653756555291130637e+00
-1.870185976454641574e+00,-1.363665162751489301e+00
7.494664399129381538e-01,1.652787881683979165e+00
8.286369841564759087e-01,-3.235359213205072360e-01
6.363234694680967252e+00,-1.094573771582842525e+00
5.136079570468679911e+00,3.546295583374047045e+00
2.736255432015801681e-01,-3.536504716814355964e-01
-1.388527150612739014e+00,-1.719744140663468646e-01
6.648615418026724289e-01,2.811553773015436519e+00
1.505601695549449559e+00,4.048436619314588203e-01
1.513506182847740300e+00,6.216909196628130907e+00
1.200037203026560917e+00,3.339759460166086935e+00
2.627144765819441563e+00,-3.402396118688518212e-01
7.090959842150672543e-01,1.008119242072755828e+00
1.437498895850129799e+00,2.018879156026664123e+00
1.375780930024451010e+00,1.305195332298041633e+00
1.283993368803495683e+00,1.034151822091575967e+00
3.799442574818082119e-01,1.058470786734630575e+00
2.316665419821696048e+00,6.701157697054387075e-02
2.395376581558936180e-01,1.769590426592679622e+00
1.751792996202938157e+00,3.326379621834452127e-01
-8.840909821414410175e+00,1.029832729801973201e+01
3.928957869343265852e+00,-1.290297274118867632e+00
1.470989521966732383e+00,1.415389163452930588e-01
2.208752088621906973e-01,3.248871734066844486e+00
2.779482065614850228e+00,1.410573108454790114e+00
1.443183284591556870e+00,4.101084476569785697e-01
-7.036495217814315417e+00,4.294161230184424527e-01
3.264752254746055016e-01,4.721832983116746263e+00
-8.061779979357331927e-01,-5.364467331026984143e-01
1.396286863532554934e+00,2.196467736239283042e+00
-1.440860483756501331e+00,4.353604048315337094e-01
4.033630371893893174e-01,2.832541062890824080e+00
-1.075060910604109354e+00,1.606437342232348020e-01
7.011092686505330240e-01,-1.226095268307813235e+00
2.060926536084116467e+00,-3.059282952117355348e-01
1.324877073958096174e+00,2.145541409671204713e-01
3.263316371163875296e+00,2.036476733412181161e+00
2.281404574846694455e+00,-4.805494217862092965e-01
1.904419949292718572e-01,2.518794536315327459e+00
-3.610609836569531050e-01,6.902203735194626377e-01
9.345348786705683919e-01,1.771344464200118374e+00
2.865938556394519443e-01,-2.698963738178276728e+00
-5.008926220703975751e+00,2.058877688699017883e-02
3.888101688046537330e+00,-1.131120744297652081e+00
3.620935296895791411e-01,-7.171655600914654816e-01
5.698036981417098357e-01,5.249432035417685993e-01
-7.634164534252724232e-01,5.032105218508788891e-01
8.465793823781561089e-01,-1.477824415088268284e-01
1.075770058531591467e+00,3.513091833834339761e-01
1.128497092498160992e+00,5.785142543326865505e-01
8.126152585305748133e-01,-4.371136803680005789e-01
4.464608407439235371e+00,-2.046870262650940298e+00
1.264665314454692879e+00,1.496242763751376437e+00
1.327617220196873893e-01,4.600787293674463152e-01
2.190511112719664699e-01,-2.083449838195546022e-01
-2.786142609869984188e+00,-2.420129306565501626e+00
-2.554297826479646982e+00,-1.937455000107857206e+00
-3.883155163817660238e+00,4.042887502231607755e+00
-9.951620698940649712e-01,-4.886739031082883988e-01
9.185582822517952550e-01,-1.538150481801001446e+00
-1.941470122354924666e+00,-1.317046536034934545e-01
1.390715930421693836e+00,-4.992689791815492772e-01
6.960171146610640847e-01,2.433911278067988793e+00
1.382999637265155124e-01,8.895778138860234163e-01
-5.430970680345087453e-01,-6.916585570925608550e-01
-5.439715715134590290e+00,4.724189622702840374e+00
-1.342545862348105912e+00,-1.717161704555443036e+00
2.214043861481695963e+00,-2.487707790687854192e-03
-3.947863029487083786e+00,9.891522067895230919e-02
1.375360833845031605e+00,3.938480009450755048e+00
-1.522540289137666925e+00,-1.202082952036997332e+00
-4.363708115834231904e+00,7.570747537027600060e-01
-1.096686782769023427e+00,-5.584021210169745064e-01
2.507258942401289659e+00,1.033520041628454456e+00
1.403996725108890287e+00,1.322774642932164646e+01
2.925855061663154455e+00,1.690856194699045911e+00
2.088033023821907364e+00,4.895345448667486332e-01
1.888501877381600025e+00,6.949135268012053279e-01
1.884259093870492174e+00,1.177899527863978335e+00
1.487148189929957454e+00,2.351891640809811723e-01
-4.564748560133504718e-01,7.382627869776534624e-01
3.562193936993640619e-01,-2.500996130604630441e+00
1.572271212978091581e+00,1.446583293281006988e+00
-2.990499547569994920e+00,1.511952686197779727e-01
2.295668071046007841e-01,-2.627332815673755761e-01
8.415741220301309333e-01,-9.821740914018809443e-01
-3.932052328103827210e-01,2.652246489912243321e-01
-8.445579729328440699e-01,-1.418347768797952213e+00
-2.227643647684145189e-01,1.586581658087588442e+00
9.624672314846615118e-01,2.418528439989798273e-01
-5.383460590202794327e-01,-1.617801590596807670e-01
3.197783810255430681e-01,5.873305193967237159e+00
1.968175629281681271e-01,2.797872583592177220e-02
-4.783200499277930895e+00,7.406149723681627606e-01
8.484787694024260862e-02,-4.294486050480593731e-01
-3.132646477138963714e+00,5.495606760049419615e-01
-3.246990933654942513e+00,1.057130365915051273e+00
1.302923698559475263e-01,3.095561774755937634e+00
-2.370072896540992069e+00,7.495389164298472684e-01
3.152770689388521008e-01,4.264095975380521875e-01
-2.862005635623801059e+00,1.453742184589857267e+00
1.740567913449060145e+00,-7.385136383927770609e-01
1.153838892034919766e-01,-5.612126660655214483e-01
1.542199216973749287e+00,3.029052524294272963e+00
-7.736404419379256936e+00,3.521686676816087491e+00
1.402531338807779093e+01,4.978899712509732289e+00
-7.261093706634859757e+00,6.871810827409264855e-01
-1.069403021606208481e+00,4.862612999607293096e-01
-9.193028251060614275e-01,-5.226925380096099083e-01
-3.631534682066174469e+00,-6.806112360801107597e-01
-3.658353846114792418e+00,1.540140879646177963e+00
-2.991297649162892314e-01,5.141828293416923046e+00
8.625756829581613383e-01,-5.961670567416686994e-01
9.515780998620088083e-01,2.873311303085607005e+00
1.406824542144168078e+00,3.168649341309192069e-01
3.687647436643631815e-01,-4.211510820037210889e-01
-3.536184199259429395e+00,-2.398467699513371354e-01
-3.291217248236998127e+00,3.506405149017123968e+00
7.494507150452917044e-01,-1.337339206222503796e+00
2.896202816013014880e-01,-1.005800115877227618e+00
-3.795939308218936770e+00,7.567901255682116801e-01
-9.426233865417035229e-01,-1.957636889939103897e-01
-1.701219358865066367e+00,1.185316293104297980e+00
-7.536364160643759247e-01,1.112114228231837476e+00
-2.543521900724815321e+00,-4.103236783397635756e-01
1.356059795535601076e+00,2.433075915223356755e+00
9.744772755387910435e-01,1.399928496514331044e-01
7.551325198253436288e-02,-2.651112145457997560e+00
-4.049433539144898231e-01,3.659183117614411285e-01
1.972313760726606358e+00,9.915590903090089059e-01
1.365073728801176278e+00,2.344636035556496356e+00
1.973806305844711284e+00,-7.548600440635069297e-01
-3.086568743877571297e-01,2.153423250589838300e+00
3.983923463172395429e+00,8.269821023092520651e-01
-4.516193106168938098e-01,1.121661892208481337e+00
-2.712511748470727291e+00,-1.350455537801397377e+00
1.455422498772653006e-01,1.965740650076104545e+00
1.246848981647556753e+00,-2.625490971763076997e-01
4.228820308975407560e-02,1.019825268646067506e+01
1.212827834182818476e+00,4.451501220120804625e+00
-6.616486520342920175e-01,-7.769911694165334559e-01
3.933720102025806686e-01,-1.705714313419307349e+00
-5.010250964188087686e-01,-1.041672237194409600e+00
-4.592357781190283816e+00,-1.831748359281221816e+00
1.429760915596697046e+00,4.587812989858355728e+00
8.628758612605984257e-02,-8.548887826909247201e-01
-5.031195537173787091e-01,-2.159635004535588598e-01
2.537729426181873915e-01,-9.717120993784995608e-01
1.490280397112476063e+00,4.004874212663540045e-01
1.830386945333100313e+00,9.111780869618471002e-01
4.812628639047982770e-01,-1.574176221855762559e-01
-1.345861312088775685e+00,5.377271861407355580e-01
-1.259250415516190102e+00,-2.769224782896647419e+00
2.867639338071613642e-01,-1.009282914889104266e+00
-8.737427834737635512e-01,-1.572372881672903233e-01
3.989817512831226876e-01,1.188759165583381350e+00
3.309142944895186456e-01,-7.239924007165795539e-01
4.068974149078377622e-01,1.344963988585334835e+00
1.189312196636525432e+00,8.394106871434985351e-01
-7.408795027687236967e+00,1.778356450506970665e+00
-6.877626618183161789e+00,-4.684581866647728743e-02
2.432213391450080753e+00,3.538968388596966941e-01
-8.260301133324716716e-01,-1.139403483397991024e-01
-3.859406089579914267e-01,-1.054463057692714756e+00
1.158418795280503621e+00,-6.387320131810512169e-01
-6.888610123551154985e+00,1.297155935322148013e+00
-6.851086446148143549e-01,9.098251332370522748e-01
-7.819714426043184119e+00,3.742767609392584571e+00
2.634158921888111404e+00,1.196924631769660970e-02
1.996920923345487875e+00,2.970231789809298473e+00
-2.786212990157645120e+00,2.431884400502642762e+00
3.342523320251304941e+00,-8.418238484721446424e-01
3.086153269002063215e+00,-5.260841095058208516e-01
-8.970315631644579235e-02,3.860815128568820809e-01
3.979418679962850036e-01,-7.982717252118558537e-01
-1.308912029491728690e+00,-6.088077972144108063e-01
3.659371003552424284e+00,-8.792827885320035897e-01
-2.683972462336409848e+00,2.210079122258620909e+00
1.505959434573211464e+00,2.761736776415308015e+00
1.101937653143613971e-01,-7.711096488586417497e-01
4.919410089194037328e-01,-1.841932896982627188e+00
2.803026308499348418e-02,-2.971458272285772417e-01
4.912835431451361701e-01,7.945111597047103957e-03
-9.579848131426418334e-01,-1.849283763669836433e-01
-3.534981332118682484e+00,-6.064186362661735386e-01
-2.288015231611648104e-01,-1.711107246173416030e+00
1.316465115486143533e+00,9.535996730639171304e-01
-1.482484859756081130e+00,-2.337921210352959189e+00
1.863814037543859214e+00,6.626916073719004707e-01
-2.876556281329407216e+00,3.900722886351162821e-01
3.554281031942649327e-01,-1.894313192772360210e+00
-6.730206249222554504e-01,1.405372326618897549e+00
1.842124058946879472e+00,2.001191941420190634e+00
1.678979615393548341e+00,-1.231512943937126403e+00
-6.365441821173892234e-02,-9.638336382682073378e-01
-2.281853019864267917e+00,-1.101044170695447466e+00
6.735548479999355909e-01,-7.485826671243683839e-01
2.257049731999286379e+00,-1.277939061212476635e-01
4.096975540363726465e-01,6.476619554436162662e-01
1.130378719742359372e+00,2.869204114358742674e-01
-5.908448442260005873e-02,-7.814262101088004231e-01
-1.498745271229559251e+00,-9.588412423069642143e-02
7.665051562506010052e-01,-2.586180059018106658e-01
-8.104016297805155533e-01,-1.033646475114200713e+00
1.486605710132096192e+00,3.257062123429017575e+00
4.085762745798312001e-01,-1.075778761324864385e+00
-2.409847636891233602e+00,5.741288913390276694e-01
8.980109407101013463e-01,8.118959725049542664e-01
5.378628686838245188e-02,1.166139967849204595e+00
9.607606591442195698e-02,1.766433760976435230e-01
2.051815848506972628e+00,-1.379085027017760590e+00
-9.252696744103396931e-01,4.920082658376244700e-01
1.510005807004744849e+00,-4.007295528048536726e-01
-4.526274665888881721e+00,-6.322339012225125510e-01
9.588087928330422116e-01,-1.785925294262770968e-01
-6.314315946253105938e-02,9.278368286978435631e-01
8.962995091195373742e-01,2.352830510894326377e+00
-5.482534846664419703e+00,3.262025940459607476e-01
6.495606183206217299e-01,5.520930748669364840e-01
-1.967881253952135534e+00,-7.641293201533099211e-01
7.677371985788775666e-01,-4.347045686814900445e-01
-3.975470994771188038e-01,2.840295823426109978e-01
8.366077085396641522e+00,2.140635077493996619e+00
3.451039301090395472e+00,-3.516820084793040868e-01
7.977575614271403825e-01,9.604911387868192429e-01
8.060888717724205843e-02,2.089178295981666267e-01
-6.829808739648102645e+00,-1.696535871538280837e-01
2.543426050276172745e+00,2.158547925982088334e+00
1.628394623263740293e+00,2.832225098520966267e+00
3.019839417742097298e-01,1.211336048608229188e+00
1.795170604172277029e+00,-2.562664193723802053e-01
-2.377051695422673028e+00,-1.848918130921848313e+00
1.098339549981135255e+00,-1.034547271563027282e+00
-8.711788714513232224e-01,-1.069126816214417269e-01
-1.128091964156687554e+00,4.008065443969077712e+00
9.066612385088879122e-01,9.404406264580211783e-01
-2.494132226674961927e+00,-1.106678352266525556e+00
-1.401657947846614016e+00,-6.549355964687613163e-01
2.495491039515951304e+00,-1.369096977420600103e+00
1.649093438658965738e+00,-1.863221703984220268e+00
6.455111062169026637e-01,-5.048362360800990878e-01
1.355025242683624898e+00,-3.831210746596111494e-01
-6.875666657897800071e+00,-1.200055385691645160e+00
9.854419588752464376e-01,-4.771503271543955926e-02
-7.126912125768913864e-01,-8.081300176771988308e-01
-1.719123133619718136e+00,-1.536037265638219962e+00
-1.196750643729042274e+00,-1.880269061960117893e+00
1.986152162354347217e+00,-2.055643066294885912e+00
-1.715321645804603445e+00,-1.631510475355031908e-01
-3.498639770375634450e-01,-2.420844231889651699e-03
2.643040303134922553e+00,2.036270025979349363e+00
3.793592882290769186e+00,4.830803068040928072e-01
3.376118675900676713e+00,2.158783473820236498e+00
-4.204323048075784719e+00,9.169118347048187123e-02
-3.485814653531095875e+00,-1.846598962841387248e+00
2.269125768773805785e+00,-5.269361298961418305e-02
1.687851050854146218e+00,-1.484521580172921684e+00
2.093533923337953073e+00,4.180939440056520850e-01
8.718418221696319081e-01,2.044005330383714458e+00
-1.090475217019789111e+00,-2.360982379085548033e-01
-1.211555456800139430e+00,-5.283417545336226429e-01
-1.863331122451899136e+00,1.137055153771097560e+00
-7.978852793794850573e-01,3.426452721718550531e+00
-2.440986083393765327e+00,-8.342986022384897282e-01
-1.316500259512789928e+00,8.698285661766013144e-01
9.982984941710327798e-01,2.496470183744822879e+00
1.147839375953310537e+00,-9.144172494105504700e-01
6.891911752590511586e-01,2.930233811170806835e+00
7.510211716424139983e-01,3.768290654075059809e+00
-8.816364978811606079e-01,-5.329222619162161667e-01
-7.466664833002441271e-02,-9.961749946804031586e-01
2.076488111008675030e+00,3.010123255588991187e-01
3.131070612140784082e+00,-4.884214458348796750e-01
-5.604901341005389392e-01,-3.287333177922036609e-01
-2.727513955424885200e-02,-1.666151237578127053e-01
-6.542979005105038937e+00,-1.825906486227495851e+00
2.054118211159708274e+00,2.466794629677883377e-01
9.674665847564163645e-02,1.564182428150590887e-01
-1.721017230834715805e+00,3.256713366395977416e-04
1.364383535478113751e+00,-9.915364165071085534e-01
-9.775859137003393151e-01,-2.313206224015849521e+00
-4.627615067473066501e-01,-2.002060543648565560e-01
-2.637536956992092119e+00,-1.268197222609407371e+00
-3.357013454504989891e+00,-3.139279154704117225e+00
-2.306350767567607818e+00,-1.352966717603658831e+00
5.160040438798360052e-01,-1.674396904429319988e-01
-2.598769807960967793e+00,-2.263010351660249775e+00
1.453185972263017378e+00,2.200901887468655893e+00
6.536431745173774122e-01,-7.846492879390675190e-01
-6.042232159652616980e-02,2.091157377387011795e+00
-7.986160771759084342e-01,1.168718629059118497e+00
-1.756252122528183524e+00,-9.833427671072757503e-01
1.157520878420774890e+00,1.008407292071471950e+00
-2.522732502284041445e+00,1.763706059174244611e+00
-7.925640854300891602e-01,-4.349376709562375320e-01
-1.383683041469469410e+00,4.082826076569263107e-01
1.091748985367212654e+00,3.075584880287403955e+00
-1.999764664284458870e+00,3.048592947991283775e-01
4.673152585730337982e+00,2.021177813131108447e+00
-1.188531672452667998e+00,3.532677661471685937e-01
-4.702229502499747582e+00,1.204919799690075788e+00
-3.230288293776543807e+00,-1.052023515869928483e+00
1.746091411193858356e+00,-1.488271686616251532e+00
6.482205816622417238e-01,-1.302655018085041805e+00
9.205913223229751363e-01,-2.294657609729171821e-01
4.079340291223170212e-01,5.906168840318832380e+00
-7.133757213503117978e-01,1.989913021809509575e+00
-1.043427011509153179e-01,1.417351266489536576e-01
6.932688968418149189e-01,-7.070738137908802456e-02
8.320940506283251992e-01,-7.215892521238314039e-01
2.187184518247647702e+00,4.595659397726038264e+00
-2.809136707537496225e+00,1.248715156342720345e+00
7.791844001299348399e-01,-9.970367774674653294e-01
6.440425936271233498e-01,1.164606151770598563e+00
1.331011123178007072e+00,2.252498830972648136e+00
1.608945095221804511e+00,4.019601095345126662e-01
-7.750398193694444382e-01,-7.375531991346307992e-01
7.450815721388517332e-01,2.504166628937562145e+00
2.878282793668783590e+00,6.717728737604382161e+00
7.884036087047622265e-01,3.378934086394657754e+00
4.364944087251206639e+00,-1.321872080101839098e-01
1.512050631229626241e+00,4.062117391091192964e+00
1.585730769233573811e+00,3.463781218228223491e-01
5.423211872136177725e-01,4.048467025608638359e+00
2.197071879662481741e+00,2.021137388912396526e-01
-5.526028956422721627e+00,5.161819503939734100e-01
-6.238127964666674963e+00,3.985830219714704192e+00
-2.577880071878924984e+00,-1.223327072523537229e+00
-2.542067459700569021e+00,-1.331392957890093154e+00
-7.443589550652493503e-02,3.469964579606333199e+00
4.744453825120326762e+00,2.711079700627729294e-01
2.244386604244995809e+00,2.769884643235800414e-01
1.028480093587600175e+00,3.488076309840212996e+00
8.026821542274165111e+00,1.809977760728519236e+00
3.104993384735980744e+00,2.903257420843983194e-01
-8.453369256325493630e-01,-1.576120820940913658e+00
-4.980684904730921514e-01,-1.192632784092065856e+00
-1.968692326100391909e+00,-3.044147613635849181e-01
-5.594382081427212938e+00,-1.583630822781176173e+00
1.959150760036190375e+00,1.727355554872584076e+00
-5.887220587350497913e-01,1.769994423122542626e+00
1.287310785228154231e+00,-2.694984283645803780e-01
7.938603930443414392e+00,4.543916719725659137e-01
-4.374690155444501904e+00,-1.979219415453059350e+00
2.397114729029009350e+00,1.948978210999295635e-01
-8.261758492135297116e-01,-3.428272476927312074e-01
-6.989934575648681481e+00,-2.050374012077937902e-01
1.759776153431865109e-01,-8.347121552512102305e-01
-9.796109248293909388e-01,-2.606344259147176379e-01
1.444710008485868391e+00,1.784910779129335934e+00
6.925072064861819143e+00,2.003301219155957824e+00
2.914399045676616229e+00,-2.447054200199521912e+00
2.278003716853132410e+00,4.453909450091594335e-01
-1.289916374176384162e+00,-2.020340345498526258e+00
1.444059925434106217e+00,9.913990543552623214e-01
1.406149913654354822e-01,-1.365108607638573890e+00
-1.073191428427391347e+00,-2.340611192468142754e+00
-1.929658972257478844e+00,-2.861353416863693599e+00
-1.111538856230321753e-01,-2.177264559796036725e+00
-8.481228961392590637e-01,-1.773141116422010777e+00
-2.813321934400508234e-02,1.137536691858178350e-01
-4.372278268294691905e+00,1.486568348545360463e+00
7.709730325565875009e-02,1.684490769598691706e+00
-2.631635879344285556e+00,1.253960062131214581e+00
5.995358381730494512e-01,3.297508160978251945e-01
2.095470417276648956e+00,-1.796513685563226603e-01
-7.160745757617817397e-02,-8.777517827369173409e-01
-1.102573377907185348e+00,1.226677926293524845e-01
-4.500319672584622843e+00,-1.669292049908035480e+00
1.329951275582043291e+00,-9.028003463289124841e-01
8.297048357591823020e-01,-5.745401138057880663e-01
1.979819867813354728e+00,-6.348799468266788093e-01
-6.657844048713935869e+00,-4.348946567721897472e-01
4.465307043497315082e-02,8.126082748678247203e-01
-2.777803388698262044e+00,-2.162661988217700948e+00
2.110023083492578444e-01,-3.098930670415904309e+00
-2.893349384224574994e+00,-1.891040363806436364e+00
-1.717183193809914465e+00,-1.358151825563572723e+00
-7.762196982219551344e-01,3.678991632263198253e-01
5.846102809904334396e-01,-1.155704482769417618e+00
-9.540977324879341276e-03,-1.221281055752222677e+00
6.399544906737363315e-01,9.479256894308362158e-01
-2.753486382541853184e-01,9.145003063126350140e-01
-8.939145507571643057e-01,1.648649195605347506e+00
-2.365757432783071934e+00,-1.720399248944965320e+00
-1.220668651435584451e+00,-2.412924282412215682e+00
-4.343111592042139119e-02,8.266934035307615947e-01
8.089452552053072454e-01,-1.266319118254059406e+00
-2.796990472514296333e-01,-2.590647890372012041e-01
-2.803687808155445271e+00,-7.138994818848081181e-01
-6.944243812876882416e+00,1.728152934496954174e+00
