PC1,PC2,PC3
-3.918552204683676821e-01,-1.752023829380964792e-01,-5.960445170676194060e-01
9.044552928588360796e-01,-8.664685935422983265e-02,8.723501674045183174e-01
6.448948909763984050e-01,-1.280181074275150932e+00,7.302705724811239252e-01
7.573379776423959653e-01,5.927749617614643807e-01,-6.060597559632763254e-01
-3.855540607687395482e-01,-1.665135685669336119e-02,9.268492615075246688e-01
-1.143763460812029065e+00,-5.188089018507657801e-01,-3.263058533035113062e-01
-6.340988579388892599e-02,-1.518253588280427946e-01,4.872790179097200580e-01
1.436989821644059750e+00,1.690988479823970492e+00,-9.890186944024426108e-01
1.077849379110529471e+00,1.294867290745161714e+00,-3.979947573854583087e+00
-6.834593862362580152e-01,5.077221034344422956e-02,9.303570838137958932e-03
1.850958636320797268e+00,-4.556453721674968427e-01,9.914130859913571348e-01
1.236656506091142305e+00,-3.194652788689879563e-01,-2.171360775588305203e-01
1.021383240327303543e+00,-3.418615318247469337e-01,1.357927499817431327e+00
-3.461333610100580382e-01,2.928646661744991886e-01,-3.401529059366520391e-01
4.926332050546369246e+00,2.097378220013542016e+00,-4.619137497812828563e-01
2.622507899163859513e+00,1.549953095068451692e+00,-2.214977373485733647e+00
4.330793197050555876e-01,-1.065896455338424254e+00,-1.137126894074644567e-01
1.110943425375783722e+00,-5.993196441311855471e-01,9.937668963207528794e-01
8.272995380340258942e-01,8.876328852956197890e-01,-1.249111354781216182e-01
-7.856352380624327392e-01,-7.456927769750664181e-01,-7.121703588218368797e-01
-8.622229457633706629e-01,-3.457918986499647906e-01,6.080433220561372032e-01
8.065087755475287556e-01,6.054092747880652770e-01,-3.676291243897180094e-01
-8.957446177198330473e-01,-1.225555744508861400e+00,-4.057306244994535738e-01
1.471341867320299812e+00,-1.937731292155896456e-01,2.279718444339033478e+00
-2.740749789043266382e-01,-1.678093097734894457e+00,-9.669095851767706140e-02
1.561322198982698861e+00,4.306693451482135337e-01,2.438839623266740309e-01
6.221496619224659019e-01,-8.514209924014473074e-01,1.490940953044508355e+00
-2.196121765088600242e+00,2.218861831125388928e+00,5.301848767727973533e-01
3.875287829992562383e+00,1.175901651330187203e+00,1.596342664374963860e+00
3.448216440093663376e-02,-1.486969851491104944e+00,6.024045485184588156e-01
-3.690708254156824242e-02,-1.096616632551573156e+00,-3.570327954064180798e-01
2.035370403816985529e+00,2.014538464071383483e+00,-1.017790740253064152e+00
-3.405003647943752876e-01,5.568029529938671729e-01,-3.133578934126440840e-02
4.535733092038785053e+00,3.714756346164607148e+00,-2.062485319458384758e+00
3.025895600015588105e+00,1.175355925110631583e+00,-2.803896891168852767e-01
-6.648048749684305481e-01,1.297577078186072486e+00,-5.758814508425686984e-01
3.436539421291280316e-01,1.061878032637309177e+00,-4.822384547064853533e-01
1.234114206407110226e+00,1.133587806478713267e+00,4.211227537227665851e-02
1.556332946303875087e+00,2.352606560208080899e-01,5.494684075094317111e-01
9.890419619520312011e-01,5.507789579245780942e-01,9.052384408169517060e-02
6.685238175268410910e-01,-3.818424494868449259e-01,2.512456693435106969e-02
5.326770693474260909e-01,-7.616177265831264309e-01,1.633319725813082712e+00
1.613129985654448983e+00,2.553037777330662839e-01,-6.332346362283992891e-02
5.753829485726300597e-01,-3.784030372059957181e-01,1.370866292901619543e+00
5.190731902217391003e+00,4.318448370297698347e+00,-6.880590144987233536e+00
-2.726891182533893510e+00,2.317602635719425042e+00,9.428060550723948996e-02
-1.704050152972760301e-01,4.320385782134190111e-01,2.769640560896884374e-01
2.234052027143496932e+00,7.604613045372454749e-01,-3.316443009048206658e-01
2.039682059329109620e+00,5.799670396343369339e-01,7.822515317700343696e-01
1.799054357174831309e-01,3.956990511118597953e-02,2.974170310087722036e-01
1.157830866676442305e+00,-1.115421338154181985e+00,2.984908333754671128e-01
3.728267592167457067e+00,1.758817494551026650e+00,-1.012632457337997005e+00
-6.115023835424615584e-01,2.697717917027468437e-01,-8.827586455212800276e-01
9.615994432023317051e-01,2.463100129941160787e+00,-1.349938387191827127e+00
-1.690554802232918097e-01,2.373600377775729742e-01,-9.136765948780016799e-01
3.662608747774001472e+00,-5.703108018346562114e-01,1.400711480610445481e+00
-1.568842651845302916e+00,1.597705010244482748e+00,-2.186553551816429852e+00
-1.653209813716481069e-01,-1.073706215591826663e+00,6.920868614651713990e-01
1.085125681826613342e-01,-2.593192204798627776e-01,1.688226895966177032e+00
7.097072305714131613e-01,-1.001539608181411189e+00,1.801971735229578764e+00
2.497351571116999569e+00,4.191031677953678258e-01,1.859895671776951254e+00
5.566012345624030688e-01,-4.051624315046588320e-02,9.720969584334800961e-01
2.701590015269034861e+00,-1.357676178555383029e+00,7.995338291585278867e-01
5.188350778540798958e-01,-1.500042462713528646e-02,-5.517353479222022461e-01
2.313574248782682474e+00,-3.581954526000015737e-01,9.240433402373332550e-01
-3.624884738657920824e+00,1.691024592553650896e+00,-1.560622336964933021e+00
-3.404237225044758897e-01,-3.613686344084119928e-01,-1.326571078857932795e+00
-1.539392989675975931e+00,1.793650615365426582e+00,-2.030696510016072320e-02
-1.094003297800313218e-01,-4.194728653586717870e-01,6.523679969693856329e-01
-2.027997852088875008e-01,4.867171642621012095e-01,-1.295927586807666954e-01
1.329261439928657751e+00,-8.840844942762641212e-01,5.011506487880857952e-01
-9.821665640991476820e-02,1.295661699303675696e-01,7.342801649436524469e-01
1.124627582552310268e-01,2.494328209147788078e-01,7.060468807146599302e-01
5.730289927236700276e-01,1.849888432655272599e-02,5.959294165578897795e-01
-5.542855304677715145e-01,-4.032214658493493697e-01,5.598445073954183560e-01
-2.027374061124170623e+00,2.049497676821136150e+00,8.762187369067081510e-01
1.420856558758001098e+00,-3.601071562007670535e-01,1.030124114153816883e+00
1.817412400204316159e+00,-6.447778334223740471e-01,1.130096142336258325e+00
4.443142542226011238e-03,4.116441244043534953e-01,-2.340737690962369222e-01
-2.096190118399222424e+00,-2.315684043477659881e-01,-2.237593256295219657e+00
-2.062269941943827511e+00,1.677996938835616403e-01,-2.677663426062405261e+00
2.303695231292956169e+00,1.573705972969449141e+00,-1.850702780824410532e+00
2.666676598875551418e-01,-1.313202473319776242e+00,1.268419405533453836e-01
-1.587024329187535443e+00,4.588846613844010380e-01,1.379250622504731294e-01
5.661870578270457310e-02,-9.679488603843358074e-01,-8.661334993281716299e-01
5.455658125259527785e-02,-5.628965383303546899e-01,2.691591262521997319e-01
1.659096872430471548e+00,2.025587581337810139e+00,-1.637388543481159253e+00
1.135655373072601781e+00,-2.429237612327938833e-01,-9.009568970257322840e-02
-7.628915655397655593e-02,-6.214847682687870689e-01,-2.400828543470195919e-02
3.415548604998236204e+00,1.710953238861569137e+00,-2.020347995455202827e+00
-2.279672020429932999e+00,2.679602301238692696e-01,-1.820590435608228752e+00
-6.727853484003959439e-02,8.275884843905882970e-01,5.131671935347095204e-01
-6.583747880954595733e-01,4.429914073360305959e-01,-1.485934822778886000e+00
3.510208271038245620e+00,2.793707703411240084e-01,6.657536883317312082e-01
2.783000172132306382e-02,-1.103390394807800989e+00,3.255218449722723228e-01
8.338206477183188747e-01,-9.078382350143785473e-01,-3.500404014284030918e-02
2.907048552592531587e-01,-9.305152086638830422e-01,2.228038709132734718e-02
5.572761884716794789e-01,4.627982377369544431e-01,7.408783032799459711e-01
9.761123603655644132e+00,6.513330354775569653e+00,-4.123261033868815595e+00
1.554125375216306670e+00,-5.103322515144267379e-01,1.376276654170603297e+00
8.156756772001665379e-01,-4.564626905734768259e-01,1.016301645849998492e+00
9.289188465514854887e-01,-1.663943737166843628e-01,7.885010781060002305e-01
8.374925862223557838e-01,2.307445314365225708e-01,1.225351609156670962e+00
-1.611002646381579084e-01,4.583941864817037137e-01,-1.383165405853414576e-01
2.990229007743929190e-01,-3.173979301184630675e-01,-8.632365934254400408e-02
-3.017888994242929446e+00,4.984761123832229801e-01,-1.508490448047270949e+00
1.006045970874653306e-01,2.486254139762244186e+00,-1.353259873286702497e+00
2.494531271520553095e-02,-2.094862443777519845e-01,2.575246184145887351e-01
-1.007066921029083462e+00,6.403736116965801362e-01,-1.240480549531005394e+00
-9.259013876027820666e-01,-2.899544693158210285e-01,1.202978528588771051e-01
4.547824604925239100e-01,-8.415662655313814744e-01,6.404641884766522075e-01
-9.705286788372256002e-01,1.118759106744156018e-01,-7.763524708016420472e-01
1.120148049652834654e+00,7.160143835809824608e-01,-3.111210669981246957e-01
-3.994935833930943203e-01,4.184299480798195914e-01,5.138786358330011961e-01
8.402766146552512194e-02,-2.683369519578369111e-01,-3.838916308360897922e-01
5.281941181699179033e+00,1.995273372193412609e+00,-1.092903688221108727e+00
6.943444592901077961e-01,-9.343966389943326734e-01,8.237226632285866712e-01
-1.782881038027872012e-01,8.848843637142667085e-02,-2.554533834472623166e+00
-5.722579469306076499e-02,-2.698764290125207355e-01,4.062898294242823227e-01
1.184822460623449869e+00,-2.263879462318555968e-01,-2.170636047305818384e-02
5.512370623123897806e-01,-3.588424222750862813e-01,-6.204692345391462638e-01
2.908278902686780132e+00,1.886945874160246006e-01,7.940251058550748531e-02
5.138509606108548899e-01,-6.150392825461230562e-01,5.496679932331779983e-02
1.096742030927844835e+00,-1.016015210173524697e+00,1.174797346196378545e+00
1.297686249706062611e+00,-3.659368916326751764e-01,5.518008516870726021e-02
-1.760693622984558226e+00,1.535563591998494015e+00,-7.529284876985685715e-01
-2.101824532260283263e-01,9.178301917105605168e-02,1.995811084711616168e-01
3.180827055260172287e+00,7.785033040372564273e-01,5.846820744416467708e-01
1.948840289039144524e+00,3.261394989160025792e-01,-2.301697892274904511e+00
2.944052030128252895e+00,5.420190554515793124e+00,1.151096764618484647e+00
-3.413867748419099346e-01,-5.906911571811979123e-02,-1.889382360956442408e+00
7.424968607480694205e-01,-1.434375226313962526e-01,6.918977210619295382e-02
4.208790543737807033e-01,-1.375135534422534223e+00,7.337855265929901227e-01
-9.578514409864180568e-01,5.047533056688342512e-01,-9.313261282856579726e-01
1.719161977733500546e+00,-1.040916090972405339e+00,1.309554644506951693e-01
4.354492320531698546e+00,1.745387789103805876e+00,-1.141787180527983336e+00
-1.040814094558737857e+00,4.555266198439087977e-01,-2.526100168661242762e-01
2.138762353463768306e+00,1.396494633791846240e+00,-2.699487793356525334e-01
1.501654396456192142e+00,-3.959446302584627153e-01,6.907020859897576859e-01
-8.070960273332430934e-02,-6.711492070641005281e-01,-2.174047221569609389e-01
-5.406636357738049403e-01,8.364220358807034073e-01,-9.998526653883397231e-01
1.922306094671882626e+00,9.442997874383738388e-01,-1.672080263851996484e+00
-9.850728212231416592e-01,6.025834616859476051e-02,-2.772369722193553376e-01
-6.363155256358176137e-01,-1.917700266939514619e-01,5.238995758467341890e-01
1.400520603815402776e+00,-1.997174176401692147e+00,2.350844495332704565e-01
4.864098367288691160e-01,-9.832741182652198209e-01,-4.286027156388524939e-02
4.744321424363383555e-01,7.576456565063063309e-01,-2.069929909960127823e+00
1.018885775722351950e+00,-6.742683963559503724e-01,9.414474860511820031e-01
6.652516522722179415e-02,-4.596476727385119809e-01,-3.582582187559681941e-01
1.887062490490546862e+00,8.401565709960308048e-01,7.825711350830000246e-02
2.636734238076069228e-02,-2.844393638876058228e-01,3.314440764812938145e-01
-2.141174695350090751e+00,3.767054547373989148e-01,-1.159634875667048037e+00
8.149797618550215228e-01,-1.049663875225663734e+00,9.264254092041931399e-01
1.381232371290374683e+00,-1.910361618244486026e-01,1.679345280784021011e+00
2.062399676142454119e+00,1.300923676303285204e+00,9.106484850196316927e-02
1.216543808330900200e-01,-6.633391243085945410e-01,1.167388059678326595e+00
1.770976264426002977e+00,-2.652430259067871110e-01,4.079904957703386903e-01
5.658425509811646492e-01,-8.887533144009251984e-02,1.376396396339946149e+00
9.953463206483686987e-01,-3.380295967010600311e-01,-7.414908710070394759e-01
-1.315704764171089725e+00,-1.473429129178172592e-01,-2.273765754781729598e+00
7.232402174899886793e-01,1.158746630166884506e+00,-1.414303591759564105e+00
-6.927623720093075699e-01,4.073740479391930736e-01,-6.398687358539903447e-02
8.066693894414855848e+00,4.399736911749521973e+00,-2.662548182948963227e+00
2.995493197706504684e+00,1.906965722875474167e+00,-1.089492613858574321e+00
-1.105028593949838545e+00,-1.434397865186340659e-01,-6.620628983569188941e-01
-6.316156691697110137e-01,-1.316600743809509533e-01,3.708099128546770151e-01
-5.258255866067833295e-02,-9.364456742205504725e-01,5.775967413792639782e-01
-1.664408021189848430e+00,-6.127718571399809466e-02,-1.128169306022624552e+00
3.162882141019627724e+00,2.066873283663170024e+00,-1.093716140858888020e+00
-9.866038281829780932e-01,-7.166298196851633717e-01,6.432270431363962260e-02
3.886467548559650181e-03,-5.685289014823575737e-01,2.608952365202936718e-01
3.104866155043757917e-02,-7.219270427768247345e-01,2.814479968915970520e-01
6.858603798630996673e-01,-6.886592574852765658e-01,1.432007997481807404e+00
9.706572761515366299e-01,1.147233313870053451e+00,5.998459725567162337e-01
2.717354318022641504e-02,2.553872503827252505e-01,-9.193132039035545322e-03
2.786278554694563425e-01,3.371684177487859202e-01,-1.008985763022515858e+00
-2.201129798577861063e+00,-4.283399854968544807e-02,-1.091980660674322534e+00
-3.510276362083068480e-01,-1.010581928916438749e-01,5.207507791952248333e-01
-5.747088897924759743e-04,-8.505209072986619212e-01,-1.076265766852642636e-01
1.588012930148248181e+00,-9.047002420259465660e-01,4.998113258459792596e-01
-5.025209975308543298e-01,-6.802439149870853630e-01,-1.303331679748758465e-01
1.369087326977113328e+00,-4.609966898322901407e-01,5.692366522840478504e-01
1.036762040435122989e+00,-4.130506451415977831e-01,1.029547362836157332e-01
6.838442309400264429e-01,-3.173931055959705594e-01,-1.777208089889872777e+00
-6.488355326132776435e-01,5.005460930241245610e-02,-1.392918968485481024e+00
5.394253034178887463e-01,-5.687267317199762307e-01,1.775901333653287617e+00
-3.335477678629614751e-01,-6.970514378452826731e-01,-2.604454037297329605e-01
-1.208094929555863173e+00,-6.538995527374239503e-01,-5.019226418897919650e-01
-9.534212166988693671e-01,2.675634404606363481e-01,5.676147945057354871e-01
2.955548148569871469e-01,-1.850143881781723398e-01,-1.025131669392103984e+00
1.084144783912360355e+00,-1.213709767819606267e+00,7.891676528779804078e-01
1.784769538983075554e+00,8.987256520237218993e-02,-2.881905417213047382e+00
-2.882415462763179836e-01,6.946480000166824764e-01,4.179184320608952397e-01
1.945177206913343282e+00,7.702231162835564415e-01,2.052477238782867142e-01
1.430525580728969182e+00,1.350772371000075633e+00,-1.267405986493638226e+00
-1.208219467237455103e+00,5.042172555133743739e-01,1.886705680529888185e-01
-1.030744179681428951e+00,1.782836102069143558e-01,1.402815667961558876e-01
9.801273836988191324e-01,-5.987348729834406358e-01,4.084308130649361712e-01
-1.869297831900217921e-01,-7.982050124956965309e-01,5.439555687330899225e-01
4.823939385970886506e-02,-1.590675716033581155e+00,2.951645754291821744e-01
-1.394085619699344747e+00,1.217356307889114087e+00,1.059141267857236723e+00
1.334790089691053172e+00,2.852843472098623434e-01,-4.113979547308992402e-01
3.468749791111100933e+00,-5.644580679287857228e-01,1.840100064219793996e+00
1.821283282040119245e-01,-1.077497641020290997e+00,5.373348979108270029e-01
-1.349144337107077707e+00,-4.294996514459517578e-02,2.763357336269604003e-01
3.347636925586553458e-01,-7.010348285528570367e-01,4.014813215742112362e-01
6.066533220449129571e-01,-3.431062072132306517e-01,7.392759268994277821e-01
1.096846050750665269e-01,-6.394100031611130719e-01,-6.417919766980877128e-02
8.769950837200607419e-01,-2.518174471301671602e+00,2.938489855865661360e-01
-1.437159481100212854e+00,-2.177718098890768506e-01,-9.340298159678088741e-01
1.901501543650251369e-01,1.187738024544860854e-01,3.245781971506086494e-01
-2.419370178847068509e+00,6.320814230743915241e-02,-1.206012169194998984e+00
1.160266358706112610e+00,-5.949400905168777953e-01,1.587462903378799695e+00
-1.210920515092703820e-01,5.515290648891564285e-01,-1.797551471796485778e-01
-1.119138940953326333e+00,-5.645526438398682512e-01,-5.077965358740856860e-01
1.597887186812979587e+00,-9.522276789116074225e-03,-4.795009542210659781e-01
6.130607562319879689e-01,2.293251251947150404e+00,-5.822471684750736287e-01
-4.251212564555033602e-01,2.020261680285295736e-04,8.173579309880969479e-01
-7.312935816715977477e-01,2.059304318970142378e-01,-3.785780166245372169e-01
-6.371727882426505563e-01,-6.111164869855608694e-01,8.248513693930525914e-02
-9.718987503229092884e-01,7.939115114744764445e-02,-1.495178833690848919e-01
-4.850446220400427277e-01,6.959251136255056869e-02,8.090655691079635670e-01
4.540294870384045112e-01,-6.662060555116604554e-01,5.441014522940471609e-01
9.542830940590101285e-01,-5.682678309863317123e-01,9.850295947277784014e-01
-7.523344199181147829e-01,8.543543168429945656e-02,-4.797294058164410235e-01
-2.656592943919796057e-01,-5.655103324141447230e-01,-7.374632066385290452e-01
-5.150148427184626787e-02,-1.348243936672824272e+00,7.420567294927137292e-01
