PC1,PC2
1.184822460623449647e+00,-2.263879462318547919e-01
5.512370623123901137e-01,-3.588424222750847270e-01
2.908278902686778800e+00,1.886945874160264880e-01
5.138509606108554451e-01,-6.150392825461226121e-01
1.096742030927845279e+00,-1.016015210173525141e+00
1.297686249706063055e+00,-3.659368916326742882e-01
-1.760693622984559115e+00,1.535563591998492905e+00
-2.101824532260283818e-01,9.178301917105552432e-02
3.180827055260170955e+00,7.785033040372577595e-01
1.948840289039143414e+00,3.261394989160076863e-01
2.944052030128245345e+00,5.420190554515791348e+00
-3.413867748419094905e-01,-5.906911571811712669e-02
7.424968607480691984e-01,-1.434375226313957530e-01
4.208790543737817025e-01,-1.375135534422534223e+00
-9.578514409864180568e-01,5.047533056688342512e-01
1.719161977733501212e+00,-1.040916090972404007e+00
4.354492320531694105e+00,1.745387789103809428e+00
-1.040814094558737857e+00,4.555266198439082981e-01
2.138762353463765642e+00,1.396494633791847573e+00
1.501654396456191920e+00,-3.959446302584626043e-01
-8.070960273332376811e-02,-6.711492070640996399e-01
-5.406636357738056065e-01,8.364220358807039624e-01
1.922306094671880627e+00,9.442997874383776136e-01
-9.850728212231413261e-01,6.025834616859431642e-02
-6.363155256358172807e-01,-1.917700266939527665e-01
1.400520603815404330e+00,-1.997174176401689705e+00
4.864098367288698377e-01,-9.832741182652189327e-01
4.744321424363368012e-01,7.576456565063093285e-01
1.018885775722352394e+00,-6.742683963559505944e-01
6.652516522722183578e-02,-4.596476727385113703e-01
1.887062490490544864e+00,8.401565709960314710e-01
2.636734238076101494e-02,-2.844393638876059893e-01
-2.141174695350090751e+00,3.767054547373986928e-01
8.149797618550221889e-01,-1.049663875225664178e+00
1.381232371290374683e+00,-1.910361618244500737e-01
2.062399676142451455e+00,1.300923676303286314e+00
1.216543808330905196e-01,-6.633391243085959843e-01
1.770976264426002755e+00,-2.652430259067860563e-01
5.658425509811643161e-01,-8.887533144009385211e-02
9.953463206483683656e-01,-3.380295967010576996e-01
-1.315704764171089503e+00,-1.473429129178147057e-01
7.232402174899863478e-01,1.158746630166886726e+00
-6.927623720093080140e-01,4.073740479391925184e-01
8.066693894414846966e+00,4.399736911749530854e+00
2.995493197706501576e+00,1.906965722875476610e+00
-1.105028593949837878e+00,-1.434397865186336496e-01
-6.316156691697104586e-01,-1.316600743809522300e-01
-5.258255866067732681e-02,-9.364456742205511386e-01
-1.664408021189847320e+00,-6.127718571399787262e-02
3.162882141019623727e+00,2.066873283663173133e+00
-9.866038281829765388e-01,-7.166298196851635938e-01
3.886467548560203558e-03,-5.685289014823575737e-01
3.104866155043837020e-02,-7.219270427768247345e-01
6.858603798630998893e-01,-6.886592574852778981e-01
9.706572761515348535e-01,1.147233313870052340e+00
2.717354318022606463e-02,2.553872503827249729e-01
2.786278554694555099e-01,3.371684177487873635e-01
-2.201129798577860175e+00,-4.283399854968530929e-02
-3.510276362083066259e-01,-1.010581928916450822e-01
-5.747088897916016736e-04,-8.505209072986614771e-01
1.588012930148248625e+00,-9.047002420259452338e-01
-5.025209975308533306e-01,-6.802439149870850299e-01
1.369087326977113328e+00,-4.609966898322896411e-01
1.036762040435122767e+00,-4.130506451415967284e-01
6.838442309400265540e-01,-3.173931055959671177e-01
-6.488355326132773104e-01,5.005460930241378836e-02
5.394253034178889683e-01,-5.687267317199781180e-01
-3.335477678629604203e-01,-6.970514378452821180e-01
-1.208094929555862063e+00,-6.538995527374232841e-01
-9.534212166988691450e-01,2.675634404606346273e-01
2.955548148569875910e-01,-1.850143881781707300e-01
1.084144783912361021e+00,-1.213709767819606045e+00
1.784769538983074444e+00,8.987256520237829616e-02
-2.882415462763186498e-01,6.946480000166812552e-01
1.945177206913341506e+00,7.702231162835573297e-01
1.430525580728966517e+00,1.350772371000077854e+00
-1.208219467237454881e+00,5.042172555133733747e-01
-1.030744179681428729e+00,1.782836102069133566e-01
9.801273836988194654e-01,-5.987348729834401917e-01
-1.869297831900209872e-01,-7.982050124956969750e-01
4.823939385971041938e-02,-1.590675716033580489e+00
-1.394085619699345191e+00,1.217356307889111200e+00
1.334790089691052728e+00,2.852843472098637312e-01
3.468749791111100045e+00,-5.644580679287856118e-01
1.821283282040128126e-01,-1.077497641020290997e+00
-1.349144337107076819e+00,-4.294996514459661907e-02
3.347636925586561230e-01,-7.010348285528570367e-01
6.066533220449128461e-01,-3.431062072132309848e-01
1.096846050750671098e-01,-6.394100031611125168e-01
8.769950837200631844e-01,-2.518174471301670270e+00
-1.437159481100212410e+00,-2.177718098890764620e-01
1.901501543650249426e-01,1.187738024544860438e-01
-2.419370178847066732e+00,6.320814230743893036e-02
1.160266358706112388e+00,-5.949400905168790166e-01
-1.210920515092707428e-01,5.515290648891564285e-01
-1.119138940953325445e+00,-5.645526438398682512e-01
1.597887186812978921e+00,-9.522276789114270112e-03
6.130607562319848602e-01,2.293251251947150404e+00
-4.251212564555032491e-01,2.020261680267809723e-04
-7.312935816715978588e-01,2.059304318970141545e-01
-6.371727882426495571e-01,-6.111164869855616466e-01
-9.718987503229090663e-01,7.939115114744708934e-02
-4.850446220400426167e-01,6.959251136254918091e-02
4.540294870384050663e-01,-6.662060555116604554e-01
9.542830940590102395e-01,-5.682678309863321564e-01
-7.523344199181150049e-01,8.543543168429942880e-02
-2.656592943919792171e-01,-5.655103324141436127e-01
-5.150148427184510214e-02,-1.348243936672824717e+00
-1.024953859654656796e+00,1.703090753773934818e-01
2.455082269510954429e+00,1.705853305713074253e+00
-1.729801697453747344e+00,7.663712117139993563e-01
6.104523260204742785e-01,-8.703096611307066244e-01
5.761553348340942016e-01,9.185533584403373641e-01
1.197131269141851417e+00,-5.944344589843448823e-01
8.601934789760738997e-01,-7.712705162718344054e-01
-1.568021926657501286e+00,9.955959518026804567e-01
1.153958192458650389e+00,-2.536983228829017278e-01
1.232588065075399530e+00,-1.062994471197697965e+00
-3.855791774517861037e-01,-1.138318435885182556e+00
9.264084131022087831e-02,-3.481970541343644698e-01
1.195443503978228961e+00,-1.286885748209679603e+00
1.212654569298088791e+00,9.787027029375485743e-01
1.051507836082679059e-01,-6.673761135911213671e-01
7.789286773234871397e-01,-8.898648016775293490e-01
-1.503666157128064729e+00,2.187682498862474900e-01
-8.653000293096682061e-01,-5.862018389512342331e-01
7.321223666062476321e-01,-1.150309326425250633e+00
1.302115242212337431e+00,1.573715893233783802e+00
2.708182462048386863e-01,2.560171187176125684e-01
1.456025929900705895e+00,-1.599016344284541979e+00
3.748323898527372577e-01,-3.879529823279665446e-01
1.181451385260190723e-01,-1.825438863633144448e+00
2.656199154840299670e+00,-1.243047708318235356e-01
2.048141623256453769e+00,7.176316822694401854e-01
8.911351817559759469e-01,2.667949337292589429e-01
1.126583746110385031e-01,1.258852184604679070e-01
-1.546357926653276094e+00,3.360678401686051919e-01
-9.233224967789985804e-01,4.592401174321366630e-01
5.804549762896997755e-01,-1.077623343175957205e+00
4.737395514360425608e+00,-2.891509738201328839e-01
1.703305179789550872e+00,-1.591924529079343231e-01
-3.809297082130717049e-01,-1.452532178479373215e+00
-9.066311849103864118e-01,-1.121272843941443775e-01
-1.275492814420843946e+00,4.059725069344310433e-01
-1.595541239185381599e+00,3.586785369770101872e-01
-6.233701168428283923e-01,1.151858498261407182e-02
1.752725498369058985e-02,7.749252794341197903e-02
-1.483976274366718862e+00,-8.848786180035905780e-01
1.093559129184419776e+00,-6.766318526633033903e-01
3.265936255489543805e-01,-9.216486740006658573e-01
-1.106881189887259698e+00,-1.023951157311310034e+00
-1.251507875562825944e+00,-5.662069168894710014e-01
-1.957393800175569298e+00,9.971535445908161766e-01
-3.252805143503443436e-02,-1.299044792546390603e+00
1.323533979426856799e+00,-1.175116089270140218e+00
1.242768757273736258e+00,1.372787186379356150e+00
8.805954277360229510e-01,-1.088402842772196344e+00
2.644122040352630876e+00,5.778266598865841042e-01
4.863883476320841059e-01,-1.323895373355636340e-01
-1.142959718820566906e+00,-7.304097054479604667e-01
5.114276629102303406e-01,-8.654181411305847949e-01
-6.046223803040611244e-01,1.853387124065370983e-01
7.534986157997788925e-03,9.377252078858723250e-01
1.564404483342312968e+00,1.216095861385562138e+00
6.996072935502367640e-02,-3.292758325783126105e-01
-1.206016051990983912e-01,-2.935946317797153982e-01
4.348201794683188015e-01,2.110573142789079482e-01
2.802241724956533897e+00,3.982872196421049504e-01
-8.240734060528170923e-01,-3.328851113568961351e-01
9.535737107795784206e-01,-8.932587432846518238e-01
2.044421386008881125e+00,-4.245073860246362241e-02
-1.098480732435625384e+00,8.167996234928583954e-01
1.781082706139752947e+00,9.694499449992171058e-01
3.795087888622082239e+00,2.957067434477398393e-01
-3.597021115045421213e-01,-6.755852587354517214e-01
-1.575889557546295838e-01,-3.208968921107550054e-01
1.618410975012085085e-01,9.110736799767074068e-01
2.289777516393839696e-01,-1.028118839779020299e-01
1.018298738712105495e-01,-7.375775425506040373e-01
-6.872627678062319390e-02,-6.379031405634856544e-02
-1.881416903303768873e+00,-6.260413911718147872e-01
8.842890480704805878e-01,1.733130911852176492e-03
3.384946143993534662e-01,-9.301838084662350514e-01
8.982519541232548699e-01,-1.651480084017002747e+00
-7.976841985747104014e-01,2.276779311622335322e-01
-2.096757537377290870e+00,-3.763326333475823793e-01
8.255825189795360508e-01,-1.005165941619091008e+00
-7.063691954003017415e-01,-3.321113339319345381e-01
-3.427597859402292890e+00,2.951882537226170888e-01
-6.422808269850628360e-01,-1.244154177968575192e+00
6.845913835130227332e-01,-1.528286119770299267e+00
-2.793161250345302271e+00,6.291066159051531548e-01
1.921084317757811410e+00,1.373134181459910064e+00
-5.614981463292342267e-01,1.150992524168783782e-01
2.220827930238460812e+00,4.762640203867073430e-01
1.376656479762909946e+00,-6.612493373336285618e-01
-8.412386308498132070e-01,-4.177098772985044506e-01
6.841938039059878296e-01,-6.569578370028609227e-01
3.327179301305159265e-01,1.248183248450682292e+00
2.990482163007390226e-01,-1.147274269730998553e+00
-3.402876222088583313e-01,9.687788607994821666e-01
3.065193684154862819e+00,4.918464299512368409e-01
-2.692500803157413247e-01,-2.756825560205223291e-01
1.381576531077006287e+00,1.128546761306855384e+00
-4.566268618359070608e-02,-1.094651584037633490e-01
1.046364432946238932e+00,-4.484591400654731053e-01
-6.775572862616742464e-02,-8.744698277000240161e-01
-1.503421355079984367e-01,-5.056444217201599978e-01
-8.152508384523511342e-01,-6.136896546681013254e-01
-1.578000322040102876e-01,-2.567571278072017238e-01
3.312123598252596945e+00,3.474278673289603603e+00
1.775014875630587685e+00,-7.880025794029565933e-01
-2.000798795630650273e-01,-4.509223989763360141e-01
-1.283881276715743702e-01,7.086921753005272218e-03
-8.627892399984312677e-01,-4.860346366143191710e-01
3.224984907290870062e+00,2.034197018180492478e+00
5.772303358798257511e-01,6.288904906870406153e-01
2.488065106888158740e-01,-1.012292631202755144e+00
1.126822418651784785e+00,-5.314390350290694176e-01
2.698397422082323693e+00,-3.682936648858772810e-01
9.894624164541868661e-01,-7.192454723992721677e-01
-2.246070000750914064e-01,-8.141113941231477025e-01
2.453918215588724472e+00,3.284025214125974035e-01
5.715160696239746763e+00,2.308784756014338413e+00
3.164922845803480822e+00,2.032619280452516719e-01
-1.738633355172316763e+00,2.311903041731964592e+00
3.115330399465130906e+00,2.475946886219868581e+00
7.392450907115404313e-01,-2.264017107769704662e-01
3.361618242580034277e+00,1.756340988648715795e+00
2.552966614884506491e-01,3.790091497902827733e-01
2.553673919526121550e-01,-8.931299922966721150e-01
2.219151645216156599e+00,1.963342425750757236e+00
-1.853652977617190334e-01,-6.386581271446332142e-01
-4.288311360891711721e-01,-6.925509403431551192e-01
2.279529411433524277e+00,7.393136230379681040e-01
-7.204399329483607284e-01,1.750729087732645795e+00
2.580634492593371632e-01,-2.285018365481779890e-01
3.278097429361984450e+00,2.359096919543491877e-01
1.714195631444795254e+00,9.273345600315023862e-01
1.852228767885450988e-01,1.857094399683726360e+00
-1.181151254246498583e+00,-7.219954766889329356e-01
-9.094237002499102607e-01,-6.421052370614723781e-01
6.346700489646779353e-01,-1.680188632404707505e+00
-1.591520836211797851e+00,-7.160723650871266832e-01
1.014578494219945171e+00,9.379960843519905556e-01
1.613848487774404372e+00,-4.866171211812156394e-01
-6.302305873986655538e-01,2.229860058309440507e-01
1.271851986413141400e-01,1.249502522480454569e+00
-8.173646091343305109e-01,-2.072703461105482869e+00
1.578407170795966818e-01,3.877629176249039467e-01
3.240340019864153542e-01,-3.821044849490788375e-01
-3.296469910610253518e-01,-1.561405039794055760e+00
6.545542862037011245e-02,-4.083259419128979495e-01
4.409147660896458043e-01,-4.227186645377786212e-01
2.081176243456186015e+00,-7.757691017952723644e-01
1.206490556193402952e+00,1.431644719815559075e+00
-1.637942153466407147e+00,7.297346023800993509e-01
9.220639090681193029e-02,9.889212675673716424e-01
-1.396370480624102850e+00,-9.733435971685587829e-01
7.047768227056752099e-01,7.552654664879776547e-02
-1.027926874708713578e+00,-2.342031748395990987e-02
-2.567165230569485423e+00,1.119048738890150718e-01
-2.263416767072363278e+00,-4.441748864631964167e-01
-9.580382033299675859e-01,-3.282441037740326251e-01
-1.060541334478609876e+00,-7.857058609665453774e-01
-1.113740580817809134e-01,3.345895824728302159e-01
8.791633271155129270e-01,7.512241107240502647e-02
1.492529957851167932e+00,1.098898662536940268e-01
1.236085505783673488e+00,-1.143696961185608485e+00
1.078671583200428774e+00,-9.480446013885178713e-01
4.689826454089630614e-01,-7.363958686729905612e-01
-1.054331954206250699e-01,-7.133733786329816695e-01
-1.624967392099085084e-01,-3.210110295083681842e-02
-1.832540660308617397e+00,3.482986954351771081e-01
-4.930590205074201759e-01,5.895249680734304665e-02
-1.357384085553676317e-02,-4.624552759096985932e-01
-8.513937944399836422e-01,9.619577501823879384e-01
-1.187496453030072452e+00,1.218173624805952926e+00
8.140164667431804002e-01,-1.774754816231012000e-01
-1.975566161655415209e+00,-3.353990310133726505e-01
-1.251784370302365668e+00,-3.166747544617222188e-01
-1.917437603310610417e+00,4.608563679559631865e-01
-9.685662750341038629e-01,-7.972189958735489412e-01
1.089114423886189398e+00,-1.687775255609220038e+00
-8.654085471190769985e-01,2.406524619714169866e-01
-1.041277496050460494e+00,-4.971148415786532659e-01
1.439186182031467198e-01,1.074236224847516574e+00
1.315800507760631177e+00,-4.541027026773539754e-01
1.090480477426543970e+00,1.653125114096980930e+00
-1.516113298870909620e+00,-4.569852218143739542e-01
-1.418397679401316891e+00,-7.243606926940464596e-01
1.121635180323965919e+00,-7.651117587028907208e-01
-5.447613338968627650e-01,-9.837164386697165863e-01
6.091085705108760517e-02,-7.177333626983939396e-01
-5.527728004403702211e-02,-1.503349507030748988e+00
