PC1,PC2
-2.609824089517203571e+00,3.244362137312221783e+00
-2.497003165534544156e+00,3.304735543412583354e+00
-2.708685318012184151e+00,3.219007985932176297e+00
-2.699403020986208546e+00,3.235180930711789138e+00
-2.351187549874108385e+00,3.398918356315268952e+00
-2.933978047042531845e+00,3.175252782361087434e+00
-2.796147444188745279e+00,3.237963028567541812e+00
-2.929114031457207279e+00,3.191462524583260851e+00
-2.696847699532616272e+00,3.290809887666094724e+00
-2.389678406647558262e+00,3.449929382143422707e+00
-2.934798762883113366e+00,3.211048012416923392e+00
-2.928652704269588014e+00,3.207130078103155313e+00
-2.926056786735967474e+00,3.215917617827731334e+00
-2.635260851982299535e+00,3.372195002081108228e+00
-2.675546146845004358e+00,3.360318917848723608e+00
-2.900304138746094385e+00,3.261508288799930710e+00
-2.816784027731103812e+00,3.307745716600541286e+00
-2.825556618366867223e+00,3.304363315165883108e+00
-2.404712867294121370e+00,3.513762967339947529e+00
-2.951154929907985558e+00,3.269058719097937882e+00
-2.608730283678127648e+00,3.421687088239036889e+00
-2.939901287263755325e+00,3.272789721654223882e+00
-2.413312794990314369e+00,3.529533477817866860e+00
-2.551176763604867226e+00,3.475934706004714769e+00
-2.534289274712818063e+00,3.480428110128115371e+00
-2.756325594516374711e+00,3.384897580040271414e+00
-2.741557783994150732e+00,3.406264021974101830e+00
-2.430376020631010547e+00,3.552412447512387494e+00
-2.973439107748996779e+00,3.348886179122894546e+00
-2.839338237109862106e+00,3.408065242030641429e+00
-2.733660433300751258e+00,3.466950630080604334e+00
-2.433156413353790626e+00,3.619759671387090094e+00
-2.980550688463645681e+00,3.378725432797780037e+00
-2.981700550953020556e+00,3.385373220930155469e+00
-2.979335557226988840e+00,3.393942129866861279e+00
-2.674451500051624908e+00,3.546084416308264764e+00
-2.713286009654758857e+00,3.535581886096323068e+00
-2.986623523723199725e+00,3.420801137048870011e+00
-2.942492381413872593e+00,3.432559682661771916e+00
-2.858168758562812162e+00,3.479557848073704385e+00
-2.865916724444246277e+00,3.477145526422715349e+00
-2.451865052054178484e+00,3.680114670070303795e+00
-2.968633295202428801e+00,3.445679674290021310e+00
-2.650569871866365723e+00,3.593068576275021186e+00
-2.983708939851452691e+00,3.442307913416322585e+00
-2.483524302010901685e+00,3.691526652218400706e+00
-2.692361523647982313e+00,3.588206076015663548e+00
-2.577439842987685026e+00,3.650568406914858066e+00
-2.790685605952183845e+00,3.563360476335495797e+00
-2.779401887503029300e+00,3.581428298681770706e+00
-2.436107803750742207e+00,3.740506322523597049e+00
-3.003573418324179567e+00,3.706693792359629924e+00
-2.958485303298341584e+00,3.734721681074864463e+00
-2.822041478388298330e+00,3.805262037163243960e+00
-2.516009022304273479e+00,3.963305213316860254e+00
-3.064460420739361091e+00,3.721270126404962575e+00
-2.762370206979527953e+00,3.884833549397418651e+00
-2.796733403770830684e+00,3.878564305710019866e+00
-3.071769673326640859e+00,3.762175232884783505e+00
-3.027726215840694568e+00,3.773850761496450268e+00
-2.943825074411377418e+00,3.820448935902430065e+00
-2.950524378859625152e+00,3.819029451143140186e+00
-2.533225179465440569e+00,4.025073242636489468e+00
-3.049219588717841933e+00,3.791370886405572627e+00
-2.734565449423712824e+00,3.935531994496378694e+00
-3.066084249036064691e+00,3.786305346491280588e+00
-2.570141839741505230e+00,4.031507687941274121e+00
-2.778781617230833945e+00,3.928374045125934799e+00
-2.661451363240191714e+00,3.993016731135990760e+00
-2.876422616365482465e+00,3.904175165301545292e+00
-2.865871035532527422e+00,3.921549824714427146e+00
-2.554063827974644152e+00,4.068290399492295428e+00
-3.046581115523188110e+00,3.876969354609924423e+00
-2.999206572739155696e+00,3.907161955172760770e+00
-2.897240596271671187e+00,3.962533111647344342e+00
-2.556373298009617212e+00,4.136083476912095769e+00
-3.110115367411629972e+00,3.896775801843455511e+00
-3.092334960573764224e+00,3.902466246540736705e+00
-2.802850986995657934e+00,4.057501510683319879e+00
-2.836073667902428763e+00,4.052312068550453894e+00
-3.064059074484509981e+00,3.950445833317721700e+00
-2.983349292717899282e+00,3.994022537201809442e+00
-2.992907490316706998e+00,3.989896349879158421e+00
-2.572582612653364631e+00,4.198804750399757424e+00
-3.094529779006322201e+00,3.959466526700345490e+00
-2.776309381440990265e+00,4.107004046533711872e+00
-3.108547073968947139e+00,3.957096775226175644e+00
-2.582911709593847860e+00,4.212938142391773333e+00
-2.854275061794086188e+00,4.085366461144349870e+00
-2.666041404114225521e+00,4.182191568778673485e+00
-2.918890101470796417e+00,4.074962181944068007e+00
-2.905208846941792711e+00,4.095299909708741914e+00
-2.563588746181318712e+00,4.252793063526980610e+00
-3.143825346221206907e+00,4.031545432301092191e+00
-3.008315877146617190e+00,4.092058108182532905e+00
-2.904830316558140613e+00,4.148867955093913373e+00
-2.599243029577432917e+00,4.306489660318179702e+00
-3.146867615314293154e+00,4.065237371479470951e+00
-3.138895671343381100e+00,4.069377936679428487e+00
-2.805784213934205074e+00,4.248244963272425068e+00
-2.875805141246032370e+00,4.225689447846912472e+00
-3.156682814308511276e+00,4.103769933339366460e+00
-3.113970939776784519e+00,4.114184764609192690e+00
-3.029534246426203836e+00,4.161289981315026587e+00
-3.032794098347830314e+00,4.163126852942662381e+00
-2.614795014636116299e+00,4.369833271045873602e+00
-3.133585895255719844e+00,4.133483311067860377e+00
-2.820671594548026739e+00,4.275997199303381180e+00
-3.153678951343867443e+00,4.125361236108077811e+00
-2.659122575439305969e+00,4.369251328400078904e+00
-2.895113939270735237e+00,4.257695387963666533e+00
-2.749209416855327603e+00,4.331917965304332263e+00
-2.959123156531360710e+00,4.247864680771920476e+00
-2.949889913952031151e+00,4.263991182473918506e+00
-2.637659611791821401e+00,4.411132328796209201e+00
-3.181539578082588804e+00,4.206832667056745301e+00
-3.051293405860938446e+00,4.262362232925560157e+00
-2.945875222710705010e+00,4.321001820987249609e+00
-2.557199407493780718e+00,4.522342408315175533e+00
-3.196239417408969885e+00,4.237224054927128947e+00
-3.173046465564242524e+00,4.248038912700677905e+00
-2.844578747346859782e+00,4.422509405351317646e+00
-2.919498987517509470e+00,4.395315387549077357e+00
-3.198190549165185637e+00,4.275465608795411931e+00
-3.154192221770153903e+00,4.287098409775673247e+00
-3.066365866156298026e+00,4.337412843144654140e+00
-3.071941701140223913e+00,4.337057020970426002e+00
-2.656841857861436562e+00,4.541018537078937989e+00
-3.177298382216922956e+00,4.303091602400531457e+00
-2.861424626743044097e+00,4.448407401508522874e+00
-3.190687780262472018e+00,4.301316322319824081e+00
-2.663933361323248761e+00,4.558217172193497646e+00
-2.901122880014019856e+00,4.445526859586355073e+00
-2.750738460258618012e+00,4.523990850990146306e+00
-3.002216085831417747e+00,4.418059548174859685e+00
-2.991400837347737873e+00,4.435683839129918482e+00
-2.649005676330248527e+00,4.593910793574463192e+00
-1.208750644671900520e+00,3.301703940127226566e+00
-7.647141782680204614e-01,2.991223031979904690e+00
-8.555337895649173241e-01,2.983213906648567004e+00
-7.934146541173509037e-01,2.898114034374211556e+00
-1.262181361388273748e+00,3.120310088137550508e+00
-3.492590783232992768e-01,3.222011473824561989e+00
-8.283496935401734040e-01,3.089178784714421866e+00
-1.214868870511483401e+00,3.125424668541016970e+00
-1.595057385861539556e+00,3.183831931909753443e+00
-8.027409508991444342e-01,2.937048772151961806e+00
-3.486300024788818730e-01,3.217554282812649546e+00
4.111135247008729787e-01,3.131141107350439157e+00
-1.262459166579524839e+00,3.162013582868731909e+00
-4.326630902193601136e-01,3.197946404197076653e+00
-3.002639383683583518e-01,3.444576046168691619e+00
-7.287412050646971950e-01,3.307280921941867291e+00
-3.341903142364621715e-01,3.158258209414909423e+00
-7.654223469350482922e-01,3.342969381235278981e+00
-2.832785336734997106e+00,3.161451386408465680e+00
-2.749121387108956149e+00,3.088400461586866541e+00
-2.759343611091173099e+00,3.087513816090686092e+00
-2.757735439862227800e+00,3.102399317411938640e+00
-2.829643469050836746e+00,3.097507818608817409e+00
-2.712184824491924662e+00,3.183261875290313903e+00
-2.771879501020728664e+00,3.152306337631067379e+00
-2.769788896831948843e+00,3.166241964806229880e+00
-2.881690106893133319e+00,3.053148944014736799e+00
-2.895818059576574566e+00,3.089108445794633617e+00
-2.882434893527857422e+00,3.060883556767724833e+00
-2.757226368556265683e+00,3.113430977950388368e+00
-2.633214663504495956e+00,3.247201222206192561e+00
-2.771851199567190616e+00,3.164496412586784047e+00
-2.832299242926990424e+00,3.121926267408961841e+00
-2.733709972951618550e+00,3.278681006159176015e+00
-2.738016494053720162e+00,3.294048318490128580e+00
-2.778015362482757045e+00,3.195025683434636221e+00
-2.727992186157892629e+00,3.232649108216056000e+00
-2.786797396075079369e+00,3.201480718300831363e+00
-2.874068156953797359e+00,3.333360003375372749e+00
-2.789676975156221594e+00,3.260997597179405183e+00
-2.798625009886794857e+00,3.261317310624256116e+00
-2.802550180239578026e+00,3.270964032790615761e+00
-2.871235700191859586e+00,3.269123495863672346e+00
-2.754191197798760982e+00,3.354485456862409620e+00
-2.814261140844411813e+00,3.323174629659414236e+00
-2.814108187298169472e+00,3.335275755268812148e+00
-2.864683932011765410e+00,3.262418686123505829e+00
-2.880616716042715630e+00,3.297021091423885331e+00
-2.924492528731439389e+00,3.232058605323714140e+00
-2.800682300761507371e+00,3.283282166578982419e+00
-2.768441761002389701e+00,3.365113103993397914e+00
-2.688746499664898426e+00,3.401751137321107343e+00
-2.874211799604615702e+00,3.293238671366995440e+00
-2.773909916260696829e+00,3.451614854064418481e+00
-2.781770432022339534e+00,3.463617365422215322e+00
-2.820866698633079928e+00,3.365449282994825708e+00
-2.773095121409291153e+00,3.400940970513750550e+00
-2.829496663440798088e+00,3.372048291401625875e+00
-2.916278106214216681e+00,3.504390846175369667e+00
-2.833468930320992119e+00,3.430530650726341335e+00
-2.840178855923317425e+00,3.432969329587344021e+00
-2.839177733471622833e+00,3.447280097823119505e+00
-2.914423795118411320e+00,3.439228263696040067e+00
-2.796928482360631296e+00,3.525017036578052654e+00
-2.858546093197979587e+00,3.492240930276326871e+00
-2.854299546079084315e+00,3.508217730712637206e+00
-2.965988473022405536e+00,3.395325692339519641e+00
-2.979262878334197229e+00,3.432093303669905282e+00
-2.964965337399988687e+00,3.404734113609727331e+00
-2.842767161182978342e+00,3.454431439226895328e+00
-2.808431996552054333e+00,3.538245496055441031e+00
-2.726590603173776994e+00,3.576915414028776219e+00
-2.914756350401385365e+00,3.465846256651997415e+00
-2.819838192576923586e+00,3.619125311581251836e+00
-2.821810948379816608e+00,3.636702153329705034e+00
-2.862071031737245974e+00,3.537432208885915585e+00
-2.812093230775529751e+00,3.575012673820543441e+00
-2.868727781428607404e+00,3.545899390089751080e+00
-2.999754932998276225e+00,3.847345399942497579e+00
-2.914959052015867247e+00,3.775366149136848648e+00
-2.926096141428041975e+00,3.773613340243161751e+00
-2.924449953002945524e+00,3.788534834949564889e+00
-2.996148029159907189e+00,3.783842112518633449e+00
-2.879814203062600164e+00,3.868531229430433704e+00
-2.941663596160353222e+00,3.835535679586979718e+00
-2.938639731124122800e+00,3.850354886313754221e+00
-3.051383083398111484e+00,3.736464553987317139e+00
-3.065372334633659435e+00,3.772555373569168147e+00
-3.051136970210575505e+00,3.745137316908114578e+00
-2.923488354426669211e+00,3.799994932879006804e+00
-2.893775345031014634e+00,3.879432890719345828e+00
-2.812709011909752643e+00,3.917369008066375002e+00
-3.003156894631473950e+00,3.804139202611285242e+00
-2.899952337043363748e+00,3.965263538318840375e+00
-2.906790067592426308e+00,3.978234387844895359e+00
-2.943637187824423407e+00,3.882195720526121718e+00
-2.893932865402761401e+00,3.919517265303048781e+00
-2.953233525231077738e+00,3.887879800303918998e+00
-3.042097329264641825e+00,4.018250846432936285e+00
-2.958525356726063205e+00,3.945112840840810264e+00
-2.966082697894207421e+00,3.946749215536025979e+00
-2.969031684758724587e+00,3.957320154946910584e+00
-3.038288443742205303e+00,3.954938788381148207e+00
-2.924329711315406755e+00,4.037379247582559394e+00
-2.984519837755340799e+00,4.005954634839408612e+00
-2.980836190411714881e+00,4.021398500960095213e+00
-3.094825035086058662e+00,3.906328978893030879e+00
-3.110248760977667892e+00,3.941061686777746154e+00
-3.095147340299039485e+00,3.914463582651972473e+00
-2.969067117810539447e+00,3.967836297323842132e+00
-2.838569188550932321e+00,4.107747477517197154e+00
-2.980275306612533370e+00,4.022136492316072953e+00
-3.039480678202659991e+00,3.980742866401914881e+00
-2.945121495797735189e+00,4.133492702461754931e+00
-2.951181713367450499e+00,4.147199674767996669e+00
-2.988472776341598358e+00,4.050740697596813433e+00
-2.938702230416963879e+00,4.088124940528520490e+00
-2.995956093458953973e+00,4.058425312942847363e+00
-3.083179026252190980e+00,4.190349880018062301e+00
-3.000676440650507093e+00,4.116199415333944955e+00
-3.008057185810723677e+00,4.118002985108572211e+00
-3.008515433146763396e+00,4.130932071785322179e+00
-3.078610042078966824e+00,4.127757457453908430e+00
-2.963802422452949781e+00,4.211001614113433433e+00
-3.025487483154437385e+00,4.178161648579988174e+00
-3.021786666754485040e+00,4.193621769777839070e+00
-3.076699805640567220e+00,4.116658203709877561e+00
-3.084383471287320155e+00,4.159070593049570164e+00
-3.136983372039896079e+00,4.085848437811085532e+00
-2.949523479040263130e+00,4.179508423729905608e+00
-2.976549466866862836e+00,4.223052741573299684e+00
-2.898932887706018313e+00,4.257722749487103719e+00
-3.080790478367115615e+00,4.152625939676134692e+00
-2.987335124141653253e+00,4.304520062030930738e+00
-2.992899891800238521e+00,4.318696109421076734e+00
-3.030650840211697616e+00,4.221801728397259978e+00
-2.980467010574066045e+00,4.259577254257866485e+00
-3.037870489678327957e+00,4.229735975285469962e+00
-3.126495153284490236e+00,4.360333431417856787e+00
-3.042465748030932726e+00,4.287628507524484434e+00
-3.055782081235379533e+00,4.283812464907781781e+00
-3.051657416893467367e+00,4.301080496110647466e+00
-3.120718693907061247e+00,4.298884205209178688e+00
-3.006650079519774366e+00,4.381428696904444919e+00
-3.069486693356289209e+00,4.347498480124003528e+00
-3.064899217833200407e+00,4.363798059949732355e+00
-3.176623096069757679e+00,4.250872930883815570e+00
-3.191061195492121527e+00,4.286538796305495502e+00
-3.174619607331109705e+00,4.261209517060144947e+00
-3.052011703848484192e+00,4.311294758483086298e+00
-2.923771505495783796e+00,4.449068396029242756e+00
-3.065509508947705353e+00,4.363427222827669816e+00
-3.125768937960148985e+00,4.321035651283274603e+00
-3.027902975800580432e+00,4.477105586854066566e+00
-3.032194780568687964e+00,4.492486832108302686e+00
-3.072037901129621940e+00,4.393611653824236463e+00
-3.020399607148920751e+00,4.432764216936107005e+00
-3.080026479047436538e+00,4.400817905470843172e+00
-1.673552417519382107e+00,5.932895746538525694e-01
1.594049544682614172e+00,8.619668603824587327e-01
4.116753086706390063e-01,7.942748201334516311e-01
3.306971831424272423e+00,1.129629769455237298e+00
4.497521319912507032e+00,1.137726475005226945e+00
-1.726728414534967060e+00,3.871170273766881831e-01
-1.715980682756788056e+00,4.010174236871092424e-01
4.899829598878642223e+00,7.708982123097056771e-01
2.445273639872246108e+00,9.095982902278204607e-01
-1.726234244494681214e+00,5.548054415288359298e-01
2.349924085245817196e+00,6.565054930518530174e-01
8.234163768204855183e-01,8.482275059325171673e-01
-8.415932134300321277e-01,5.417180365867185765e-01
7.335379216191039164e-01,8.823125606856584424e-01
-5.050125970561020194e-01,4.556811734072886422e-01
-1.439911867301003068e-01,6.049458386739728910e-01
1.053779909377444701e+00,5.790481280055341795e-01
2.359824443561068019e+00,7.807191498550142272e-01
2.414137407545495773e+00,9.805625388461606251e-01
-2.848948279047147647e+00,6.913390856512057203e-01
-2.570330588124587923e+00,8.174487396302889675e-01
-2.691801615522491531e+00,7.615453375532642566e-01
-2.412609633492378780e+00,9.088368693256946296e-01
-2.303059532995259673e+00,9.664652275720363450e-01
-2.850784864314130918e+00,7.201943679660298692e-01
-2.851400939975943238e+00,7.234793079008684513e-01
-2.284411212812745617e+00,9.842303848277298428e-01
-2.491680282730279750e+00,9.044392649852325272e-01
-2.858648283276840729e+00,7.429919933115550768e-01
-2.552097596944769009e+00,8.773710905819216421e-01
-2.664181657403374537e+00,8.328165429047215129e-01
-2.787245168028703368e+00,7.928786838003600845e-01
-2.668449897923868885e+00,8.375669259539759715e-01
-2.759078563934817208e+00,8.101607074812556819e-01
-2.732284288651001258e+00,8.236818628906443784e-01
-2.621200102305994317e+00,8.852242354569261895e-01
-2.479900329558763605e+00,9.543838801947246431e-01
-2.481402297861877937e+00,9.592916813230960571e-01
-2.883419223697375244e+00,8.345313235534308482e-01
-2.604966968896130997e+00,9.604843482532597898e-01
-2.730341503885931775e+00,9.008852382750776044e-01
-2.445839378006332332e+00,1.053204233199255491e+00
-2.339394423981938864e+00,1.107892744632612336e+00
-2.887031457296846515e+00,8.617054825663116313e-01
-2.886005557993282622e+00,8.665449884165946637e-01
-2.321194951986240262e+00,1.125232947728135091e+00
-2.527245018904608287e+00,1.046595938364352829e+00
-2.894650462479139819e+00,8.847345105460500125e-01
-2.545975811105714470e+00,1.041521889937952805e+00
-2.701961201843794402e+00,9.728763113295565423e-01
-2.817325617067949928e+00,9.402276932567587009e-01
-2.699345877138614291e+00,9.841438192450369105e-01
-2.793996885138461117e+00,9.529293845156384668e-01
-2.767551019061952555e+00,9.661206779662715460e-01
-2.656832288344462167e+00,1.027317049604326904e+00
-2.549950394978765189e+00,1.081364271390712783e+00
-2.514744867603118550e+00,1.103552226118144297e+00
-2.917472347098290619e+00,9.781191403692358621e-01
-2.642518410159643949e+00,1.100760076989001357e+00
-2.765107878941088337e+00,1.043797772742370844e+00
-2.483591942501095939e+00,1.193289545316778444e+00
-2.410702735958423659e+00,1.233681870887793686e+00
-2.901004952543392523e+00,1.006479098616345880e+00
-2.921357397869165151e+00,1.008903224752561112e+00
-2.356932605084997689e+00,1.267225909258665073e+00
-2.559308493949540964e+00,1.192067486408193933e+00
-2.930018122414065562e+00,1.027077768989485884e+00
-2.580771618828858749e+00,1.184406558558677158e+00
-2.736564470863850573e+00,1.115943269029917140e+00
-2.855447684182078838e+00,1.079963172892151935e+00
-2.735838968715728292e+00,1.125421557380306581e+00
-2.827914863538865564e+00,1.096645152010270685e+00
-2.800787385926203577e+00,1.110481772024354497e+00
-2.689490548554983818e+00,1.172225475332094646e+00
-2.585184013638229139e+00,1.223834435543729615e+00
-2.550407712670740512e+00,1.245616013342035755e+00
-1.635286113059067015e+00,7.312324987416486399e-01
4.298918898860268345e-01,7.430347889839098441e-01
9.468506696480233353e-01,1.030302852219384224e+00
6.007306888872484749e-03,5.240418917790287123e-01
-1.276537761409868521e+00,5.317547081392427488e-01
-1.326809418220503911e+00,6.277968987626507680e-01
-1.186509001983874656e+00,8.360181165721491947e-01
-1.689039090709195889e+00,4.398432727248069440e-01
-2.831277549032918728e+00,7.056075362172620213e-01
-2.585948062527702263e+00,8.549789198753421360e-01
-2.481582238785807526e+00,9.546017996460803845e-01
-2.643263217294757883e+00,8.470239543508807367e-01
-2.792192607522821834e+00,7.958214919939932130e-01
-2.786590282547417807e+00,7.841425967334693103e-01
-2.789088892666605535e+00,7.898650929004459309e-01
-2.773743054319433465e+00,8.152953549323346261e-01
-2.865974389409953638e+00,8.485859037470734334e-01
-2.619829004820888763e+00,9.987297518935731588e-01
-2.514922355804716236e+00,1.098864666595009254e+00
-2.678664847433986917e+00,9.893350509630687295e-01
-2.826386517185613290e+00,9.392760171770450084e-01
-2.822509927643233940e+00,9.259632544460503212e-01
-2.826162911528131261e+00,9.305928288890685796e-01
-2.809835125795212551e+00,9.569527652271012652e-01
-2.902184559466034042e+00,9.901315023324838149e-01
-2.657169511963821673e+00,1.139205185863056080e+00
-2.551524593525619000e+00,1.240039068882587081e+00
-2.712551921533004062e+00,1.133080077596598123e+00
-2.862671985817295983e+00,1.080750325638317522e+00
-2.857225776618344426e+00,1.068923625283286105e+00
-2.860524096853986897e+00,1.073888983177455625e+00
