688.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
721.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
739.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
778.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
797.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
820.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
826.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
853.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
875.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
888.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
907.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
996.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
803.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
841.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
1009.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
925.0,10.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
863.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
897.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
991.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
950.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
932.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
956.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
976.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
964.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
969.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.94,0.420886,10.06,0.027867,236.97,0.656427,0.3759
38.0,8.0,0.0,0.0,4.18,0.01,5.43,2.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,0.0,5.0,3.0,78.72,0.416508,2.18,0.011534,124.63,0.659418,0.374603
49.0,8.0,0.0,0.0,3.55,-0.42,6.06,2.0,3.0,5.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,3.0,78.72,0.416508,2.18,0.011534,124.63,0.659418,0.374603
82.0,17.0,0.0,0.0,5.98,0.92,10.65,9.0,5.0,4.0,7.0,6.0,6.0,7.0,4.0,9.0,5.0,3.0,78.72,0.416508,2.18,0.011534,124.63,0.659418,0.374603
97.0,13.0,0.0,0.0,5.36,-0.25,8.68,4.0,7.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,8.0,2.0,78.72,0.416508,2.18,0.011534,124.63,0.659418,0.374603
114.0,10.0,0.0,0.0,4.23,1.24,6.68,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,78.72,0.416508,2.18,0.011534,124.63,0.659418,0.374603
127.0,9.0,0.0,0.0,3.69,-1.03,6.62,4.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,78.72,0.416508,2.18,0.011534,124.63,0.659418,0.374603
144.0,16.0,0.0,0.0,5.99,-0.01,10.63,6.0,7.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,3.0,78.72,0.416508,2.18,0.011534,124.63,0.659418,0.374603
165.0,3.0,0.0,0.0,0.83,-1.1,2.12,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,78.72,0.416508,2.18,0.011534,124.63,0.659418,0.374603
186.0,16.0,0.0,0.0,7.38,1.63,10.01,5.0,6.0,5.0,5.0,6.0,8.0,3.0,5.0,5.0,6.0,5.0,78.72,0.416508,2.18,0.011534,124.63,0.659418,0.374603
11.0,3.0,0.0,0.0,1.44,-0.25,1.8,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,78.72,0.416508,2.18,0.011534,124.63,0.659418,0.374603
17.0,11.0,15.481373,0.0,4.81,0.75,6.97,5.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
33.0,7.0,9.983908,0.0,2.49,-1.33,4.96,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
39.0,3.0,5.470112,0.0,0.91,-0.73,2.2,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
45.0,4.0,5.438329,0.0,1.33,0.76,2.45,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
17.0,11.0,15.373801,0.0,4.81,0.75,6.97,5.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
33.0,7.0,10.07725,0.0,2.49,-1.33,4.96,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
39.0,3.0,5.479479,0.0,0.91,-0.73,2.2,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
45.0,4.0,5.361839,0.0,1.33,0.76,2.45,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
17.0,11.0,15.504999,0.0,4.81,0.75,6.97,5.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
33.0,7.0,9.982495,0.0,2.49,-1.33,4.96,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
39.0,3.0,5.405802,0.0,0.91,-0.73,2.2,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
45.0,4.0,5.448411,0.0,1.33,0.76,2.45,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
99.0,4.0,10.38431,0.0,2.21,0.98,2.41,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
91.0,5.0,13.284769,-1.0,2.76,1.5,2.78,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
75.0,5.0,13.917878,-1.0,2.69,-0.38,3.8,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
55.0,4.0,9.169589,-1.0,0.84,-0.38,2.78,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
99.0,4.0,10.470601,0.0,2.21,0.98,2.41,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
91.0,5.0,13.254507,-1.0,2.76,1.5,2.78,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
75.0,5.0,13.867737,-1.0,2.69,-0.38,3.8,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
56.0,5.0,10.461162,-1.0,1.57,0.37,3.18,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
99.0,4.0,10.409794,0.0,2.21,0.98,2.41,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
91.0,5.0,13.210109,-1.0,2.76,1.5,2.78,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
75.0,5.0,13.888928,-1.0,2.69,-0.38,3.8,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
55.0,4.0,9.17281,-1.0,0.84,-0.38,2.78,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,138.75,0.420455,-5.91,-0.017909,221.34,0.670727,0.376364
44.0,12.0,0.0,0.0,5.36,1.51,6.97,5.0,4.0,3.0,3.0,6.0,6.0,3.0,3.0,2.0,7.0,3.0,71.64,0.404746,4.86,0.027458,115.58,0.652994,0.365141
133.0,3.0,0.0,0.0,1.42,0.72,1.8,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,71.64,0.404746,4.86,0.027458,115.58,0.652994,0.365141
154.0,8.0,0.0,0.0,3.58,-0.26,5.54,1.0,6.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,6.0,1.0,71.64,0.404746,4.86,0.027458,115.58,0.652994,0.365141
175.0,8.0,0.0,0.0,2.88,1.83,4.63,2.0,6.0,2.0,1.0,5.0,5.0,1.0,2.0,1.0,7.0,0.0,71.64,0.404746,4.86,0.027458,115.58,0.652994,0.365141
15.0,9.0,0.0,-1.0,4.65,2.29,5.36,2.0,4.0,3.0,1.0,5.0,5.0,1.0,3.0,2.0,4.0,3.0,71.64,0.404746,4.86,0.027458,115.58,0.652994,0.365141
27.0,10.0,0.0,-1.0,4.14,1.77,6.01,2.0,6.0,3.0,2.0,5.0,5.0,2.0,3.0,2.0,6.0,2.0,71.64,0.404746,4.86,0.027458,115.58,0.652994,0.365141
145.0,7.0,0.0,-1.0,2.63,1.43,4.02,2.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,71.64,0.404746,4.86,0.027458,115.58,0.652994,0.365141
111.0,4.0,0.0,-1.0,1.49,1.25,2.05,1.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,71.64,0.404746,4.86,0.027458,115.58,0.652994,0.365141
126.0,4.0,0.0,-1.0,2.28,2.07,1.86,1.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,71.64,0.404746,4.86,0.027458,115.58,0.652994,0.365141
75.0,4.0,0.0,-1.0,1.54,0.5,2.34,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,71.64,0.404746,4.86,0.027458,115.58,0.652994,0.365141
68.0,5.0,0.0,-1.0,2.94,2.31,2.86,0.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,3.0,71.64,0.404746,4.86,0.027458,115.58,0.652994,0.365141
21.0,3.0,5.175109,0.0,0.79,0.57,1.68,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
31.0,7.0,10.086104,0.0,3.89,1.67,4.2,1.0,2.0,2.0,1.0,4.0,4.0,0.0,3.0,0.0,3.0,4.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
54.0,3.0,5.487385,0.0,0.66,-0.58,1.95,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
66.0,10.0,14.016359,0.0,4.56,0.17,6.68,2.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,3.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
97.0,18.0,26.419341,0.0,8.09,-1.24,12.68,6.0,6.0,6.0,9.0,3.0,4.0,6.0,8.0,6.0,6.0,6.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
125.0,3.0,5.445568,0.0,1.09,0.36,1.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
147.0,3.0,4.953281,0.0,1.29,0.22,1.99,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
233.0,12.0,16.404125,0.0,5.39,-0.71,8.77,3.0,6.0,7.0,1.0,4.0,4.0,1.0,7.0,3.0,6.0,3.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
257.0,11.0,15.613491,0.0,4.72,1.5,7.35,3.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,5.0,3.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
261.0,3.0,5.321009,0.0,1.06,-1.27,2.51,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
277.0,5.0,5.96833,0.0,2.18,-0.51,3.7,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
285.0,7.0,10.131983,0.0,3.13,0.63,4.7,2.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
299.0,7.0,9.401969,0.0,2.57,-0.58,4.92,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
319.0,18.0,26.098853,0.0,7.84,2.13,11.45,5.0,7.0,7.0,4.0,7.0,7.0,4.0,7.0,4.0,8.0,6.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
334.0,4.0,5.851034,0.0,1.72,0.38,2.5,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
353.0,13.0,17.665107,0.0,4.08,-1.31,9.19,7.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,7.0,5.0,1.0,1697.6,0.400377,103.76,0.024472,2784.16,0.656642,0.359302
